Time,O3,NO2,NO3,N2O5,HONO
280,3.13E+16,4.03486E+15,3.56579E+14,3.93625E+14,0
282,3.12E+16,4.04161E+15,3.61373E+14,4.13903E+14,0
284,3.12E+16,4.03306E+15,3.69138E+14,3.99329E+14,0
286,3.12E+16,4.09764E+15,3.69332E+14,4.18338E+14,0
288,3.11E+16,4.11578E+15,3.68403E+14,4.0952E+14,0
290,3.11E+16,4.05495E+15,3.58291E+14,4.11678E+14,0
292,3.10E+16,4.12679E+15,3.63606E+14,4.20554E+14,0
294,3.10E+16,4.06909E+15,3.68621E+14,4.03623E+14,0
296,3.10E+16,4.1624E+15,3.66134E+14,3.8906E+14,0
298,3.09E+16,4.07722E+15,3.63239E+14,3.94571E+14,0
300,3.09E+16,4.14684E+15,3.78392E+14,4.16094E+14,0
302,3.08E+16,4.1128E+15,3.71501E+14,4.33203E+14,0
304,3.08E+16,3.99682E+15,3.72452E+14,3.94427E+14,0
306,3.08E+16,4.09128E+15,3.67512E+14,3.97828E+14,0
308,3.07E+16,4.1056E+15,3.84835E+14,3.89717E+14,0
310,3.07E+16,4.22064E+15,3.73213E+14,4.10398E+14,0
312,3.06E+16,4.08734E+15,3.80364E+14,4.12597E+14,0
314,3.06E+16,4.02774E+15,3.71001E+14,4.18E+14,0
316,3.06E+16,4.1725E+15,3.74257E+14,4.2625E+14,0
318,3.05E+16,4.04278E+15,3.90986E+14,4.0086E+14,0
320,3.05E+16,4.11028E+15,3.80938E+14,4.08107E+14,0
322,3.04E+16,4.2034E+15,3.74949E+14,4.128E+14,0
324,3.04E+16,4.32845E+15,3.80807E+14,4.01166E+14,0
326,3.03E+16,4.15414E+15,3.80369E+14,3.99061E+14,0
328,3.03E+16,4.24616E+15,3.83549E+14,4.37244E+14,0
330,3.02E+16,4.24009E+15,3.89231E+14,4.15959E+14,0
332,3.02E+16,4.2196E+15,3.92166E+14,4.11111E+14,0
334,3.02E+16,4.17045E+15,3.85475E+14,4.00966E+14,0
336,3.01E+16,4.36995E+15,3.90277E+14,4.15169E+14,0
338,3.01E+16,4.33825E+15,3.97709E+14,4.08979E+14,0
340,3.00E+16,4.09457E+15,3.95632E+14,4.20149E+14,0
342,3.00E+16,4.34159E+15,3.86243E+14,4.13494E+14,0
344,2.99E+16,4.29455E+15,4.01262E+14,4.15533E+14,0
346,2.99E+16,4.43231E+15,4.01286E+14,3.99196E+14,0
348,2.99E+16,4.19958E+15,3.97432E+14,4.05546E+14,0
350,2.98E+16,4.18229E+15,4.0298E+14,4.27542E+14,0
352,2.98E+16,4.25671E+15,4.00436E+14,4.12899E+14,0
354,2.97E+16,4.35731E+15,3.92573E+14,4.12123E+14,0
356,2.97E+16,4.25196E+15,3.98277E+14,4.14926E+14,0
358,2.96E+16,4.35006E+15,4.00773E+14,4.07092E+14,0
360,2.96E+16,4.33716E+15,4.11116E+14,4.19714E+14,0
362,2.95E+16,4.22617E+15,4.08801E+14,3.99675E+14,0
364,2.95E+16,4.21946E+15,3.95913E+14,3.93709E+14,0
366,2.95E+16,4.34565E+15,4.05425E+14,4.09317E+14,0
368,2.94E+16,4.33512E+15,4.15009E+14,4.12035E+14,0
370,2.94E+16,4.38117E+15,3.97233E+14,4.13791E+14,0
372,2.93E+16,4.38662E+15,4.08864E+14,4.31456E+14,0
374,2.93E+16,4.51498E+15,4.02374E+14,4.15066E+14,0
376,2.92E+16,4.31628E+15,4.1848E+14,4.01902E+14,0
378,2.92E+16,4.41246E+15,4.19497E+14,3.98767E+14,0
380,2.91E+16,4.3726E+15,4.06255E+14,3.95787E+14,0
382,2.91E+16,4.47425E+15,4.14495E+14,4.24557E+14,0
384,2.91E+16,4.46456E+15,4.22252E+14,4.17028E+14,0
386,2.90E+16,4.3999E+15,4.09371E+14,4.38797E+14,0
388,2.90E+16,4.47533E+15,4.17065E+14,4.04154E+14,0
390,2.89E+16,4.54953E+15,4.19308E+14,4.08313E+14,0
392,2.89E+16,4.50341E+15,4.13061E+14,4.21441E+14,0
394,2.88E+16,4.33014E+15,4.22018E+14,4.19685E+14,0
396,2.88E+16,4.44886E+15,4.2015E+14,4.3024E+14,0
398,2.87E+16,4.33592E+15,4.2857E+14,4.23407E+14,0
400,2.87E+16,4.50181E+15,4.22126E+14,4.19116E+14,0
402,2.87E+16,4.54059E+15,4.22401E+14,4.13271E+14,0
404,2.86E+16,4.53299E+15,4.30652E+14,4.0457E+14,0
406,2.86E+16,4.44605E+15,4.25358E+14,3.98217E+14,0
408,2.85E+16,4.37177E+15,4.17231E+14,4.09472E+14,0
410,2.85E+16,4.56165E+15,4.25841E+14,4.11252E+14,0
412,2.84E+16,4.47977E+15,4.23063E+14,4.0149E+14,0
414,2.84E+16,4.47549E+15,4.24173E+14,4.10203E+14,0
416,2.84E+16,4.40242E+15,4.38473E+14,4.15805E+14,0
418,2.83E+16,4.5467E+15,4.35517E+14,3.9815E+14,0
420,2.83E+16,4.4389E+15,4.26583E+14,4.05401E+14,0
422,2.82E+16,4.33003E+15,4.27618E+14,4.04822E+14,0
424,2.82E+16,4.42789E+15,4.45095E+14,4.15434E+14,0
426,2.82E+16,4.53203E+15,4.30356E+14,3.84761E+14,0
428,2.81E+16,4.5575E+15,4.35224E+14,3.97821E+14,0
430,2.81E+16,4.4265E+15,4.3214E+14,4.41048E+14,0
432,2.80E+16,4.54059E+15,4.33824E+14,4.08367E+14,0
434,2.80E+16,4.51591E+15,4.39401E+14,4.03769E+14,0
436,2.80E+16,4.57634E+15,4.41487E+14,4.05166E+14,0
438,2.79E+16,4.58589E+15,4.37909E+14,4.42164E+14,0
440,2.79E+16,4.59164E+15,4.43117E+14,4.08287E+14,0
442,2.78E+16,4.58085E+15,4.39696E+14,4.27264E+14,0
444,2.78E+16,4.49519E+15,4.41032E+14,3.892E+14,0
446,2.77E+16,4.41527E+15,4.33228E+14,4.12688E+14,0
448,2.77E+16,4.51963E+15,4.3872E+14,3.76263E+14,0
450,2.77E+16,4.58716E+15,4.40368E+14,3.83242E+14,0
452,2.76E+16,4.55815E+15,4.50341E+14,4.20737E+14,0
454,2.76E+16,4.5007E+15,4.50203E+14,3.91768E+14,0
456,2.75E+16,4.50712E+15,4.4505E+14,4.07395E+14,0
458,2.75E+16,4.61944E+15,4.48846E+14,3.8887E+14,0
460,2.75E+16,4.61008E+15,4.44144E+14,4.19491E+14,0
462,2.74E+16,4.76627E+15,4.41614E+14,3.8843E+14,0
464,2.74E+16,4.65189E+15,4.52514E+14,4.12214E+14,0
466,2.74E+16,4.61578E+15,4.46554E+14,4.21899E+14,0
468,2.73E+16,4.54207E+15,4.37562E+14,4.06875E+14,0
470,2.73E+16,4.71525E+15,4.45592E+14,4.09825E+14,0
472,2.72E+16,4.65114E+15,4.54002E+14,4.10474E+14,0
474,2.72E+16,4.62865E+15,4.54665E+14,4.08207E+14,0
476,2.72E+16,4.60315E+15,4.59077E+14,4.08938E+14,0
478,2.71E+16,4.6612E+15,4.52157E+14,3.91526E+14,0
480,2.71E+16,4.62335E+15,4.55063E+14,3.96529E+14,0
482,2.70E+16,4.69902E+15,4.53141E+14,4.05714E+14,0
484,2.70E+16,4.68699E+15,4.55321E+14,4.31114E+14,0
486,2.70E+16,4.51966E+15,4.52628E+14,4.09311E+14,0
488,2.69E+16,4.62212E+15,4.53424E+14,3.91662E+14,0
490,2.69E+16,4.57328E+15,4.611E+14,4.17768E+14,0
492,2.69E+16,4.71178E+15,4.53723E+14,4.15813E+14,0
494,2.68E+16,4.76296E+15,4.71165E+14,4.20021E+14,0
496,2.68E+16,4.70645E+15,4.57367E+14,3.88263E+14,0
498,2.68E+16,4.52643E+15,4.69272E+14,4.11014E+14,0
500,2.67E+16,4.6874E+15,4.71125E+14,4.17178E+14,0
502,2.67E+16,4.71698E+15,4.69842E+14,4.00486E+14,0
504,2.66E+16,4.75316E+15,4.68102E+14,4.05379E+14,0
506,2.66E+16,4.78163E+15,4.703E+14,4.19604E+14,0
508,2.65E+16,4.70484E+15,4.61695E+14,3.91385E+14,0
510,2.65E+16,4.64928E+15,4.61232E+14,4.18209E+14,0
512,2.65E+16,4.70149E+15,4.71212E+14,4.66556E+14,0
514,2.64E+16,4.63137E+15,4.66718E+14,4.12895E+14,0
516,2.64E+16,4.71527E+15,4.69909E+14,4.30136E+14,0
518,2.64E+16,4.76258E+15,4.6616E+14,3.85527E+14,0
520,2.63E+16,4.64546E+15,4.72872E+14,4.05025E+14,0
522,2.63E+16,4.68786E+15,4.72566E+14,4.3538E+14,0
524,2.63E+16,4.65028E+15,4.72474E+14,4.28043E+14,0
526,2.62E+16,4.65482E+15,4.79782E+14,4.19984E+14,0
528,2.62E+16,4.83433E+15,4.74978E+14,4.15427E+14,0
530,2.62E+16,4.66607E+15,4.69124E+14,3.95493E+14,0
532,2.61E+16,4.79249E+15,4.68141E+14,4.24833E+14,0
534,2.61E+16,4.84376E+15,4.80111E+14,4.1159E+14,0
536,2.61E+16,4.58407E+15,4.85622E+14,4.1932E+14,0
538,2.60E+16,4.78122E+15,4.79851E+14,4.03631E+14,0
540,2.60E+16,4.74835E+15,4.83224E+14,4.26201E+14,0
542,2.60E+16,4.73976E+15,4.82658E+14,4.22677E+14,0
544,2.59E+16,4.70981E+15,4.85072E+14,4.28421E+14,0
546,2.59E+16,4.57985E+15,4.88242E+14,4.2393E+14,0
548,2.59E+16,4.51667E+15,4.80525E+14,4.10773E+14,0
550,2.58E+16,4.51066E+15,4.79301E+14,3.97283E+14,0
552,2.58E+16,4.56422E+15,4.84263E+14,4.22916E+14,0
554,2.58E+16,4.76795E+15,4.86598E+14,4.00741E+14,0
556,2.57E+16,4.65044E+15,4.80839E+14,4.09566E+14,0
558,2.57E+16,4.78812E+15,4.7726E+14,4.0334E+14,0
560,2.57E+16,4.73794E+15,4.82262E+14,4.0752E+14,0
562,2.57E+16,4.64127E+15,4.82346E+14,4.14625E+14,0
564,2.56E+16,4.70771E+15,4.92263E+14,4.0146E+14,0
566,2.56E+16,4.86391E+15,4.88829E+14,4.1685E+14,0
568,2.56E+16,4.74356E+15,4.86074E+14,4.1118E+14,0
570,2.55E+16,4.75205E+15,4.88017E+14,4.19729E+14,0
572,2.55E+16,4.80435E+15,4.91535E+14,4.17006E+14,0
574,2.55E+16,4.84947E+15,4.92014E+14,4.07886E+14,0
576,2.54E+16,4.4438E+15,4.86272E+14,4.0896E+14,0
578,2.54E+16,4.74474E+15,4.91803E+14,4.09517E+14,0
580,2.54E+16,4.66168E+15,4.90947E+14,4.14718E+14,0
582,2.53E+16,4.70511E+15,5.00798E+14,4.10122E+14,0
584,2.53E+16,4.62285E+15,4.8708E+14,4.34674E+14,0
586,2.53E+16,4.76824E+15,5.01899E+14,4.19407E+14,0
588,2.53E+16,4.91558E+15,4.92671E+14,4.21876E+14,0
590,2.52E+16,4.80021E+15,4.95807E+14,4.26076E+14,0
592,2.52E+16,4.82471E+15,5.05809E+14,4.28139E+14,0
594,2.52E+16,4.84032E+15,4.96239E+14,4.38548E+14,0
596,2.51E+16,4.78384E+15,5.10443E+14,4.18892E+14,0
598,2.51E+16,4.85289E+15,5.03145E+14,3.93365E+14,0
600,2.51E+16,4.70666E+15,5.04305E+14,3.92471E+14,0
