Time,O3,NO,NO2,NO3,N2O4,N2O5,HONO,HONO2,R2,Plasma_Type,Humidity_Weight
177.0,1246935295320198.2,0.0,1550667936278114.8,248711456020992.88,0.0,387921089505059.5,0.0,0.0,0.98500998805128,O3_dominant,0.0
178.0,1241518044383124.0,0.0,1591347608275611.0,254775229096065.75,0.0,377738786664417.25,0.0,0.0,0.9843001143804678,O3_dominant,0.0
179.0,1239073823529832.0,0.0,1712241830189908.5,258837544419121.88,0.0,387048487772972.0,0.0,0.0,0.9836654516759417,O3_dominant,0.0
180.0,1238722839753147.5,0.0,1604735062700122.8,256048810743043.7,0.0,373570988419681.4,0.0,0.0,0.983641008297122,O3_dominant,0.0
181.0,1233933888951838.2,0.0,1630992693529245.0,254190624088276.25,0.0,377998610406921.0,0.0,0.0,0.9838732714790667,O3_dominant,0.0
182.0,1228369041594468.5,0.0,1623024356139394.2,260768398320752.94,0.0,385936383550298.5,0.0,0.0,0.9829404237562743,O3_dominant,0.0
183.0,1223845198197555.0,0.0,1672825028008991.2,261186859228990.25,0.0,400519835563396.3,0.0,0.0,0.982826784017318,O3_dominant,0.0
184.0,1216150574394531.2,0.0,1664064983000832.5,262943853549445.75,0.0,396395402847635.5,0.0,0.0,0.9822656013743234,O3_dominant,0.0
185.0,1215556249551822.2,0.0,1651213715898389.2,260671949755949.44,0.0,398197049466175.25,0.0,0.0,0.9826948682017762,O3_dominant,0.0
186.0,1212479391373653.0,0.0,1711340304081979.2,264869377348767.56,0.0,396866359416606.0,0.0,0.0,0.9819339342605464,O3_dominant,0.0
187.0,1210708118371507.2,0.0,1624877467717517.8,255380416433194.34,0.0,400472849508541.1,0.0,0.0,0.982613494459933,O3_dominant,0.0
188.0,1208037755325633.2,0.0,1674719907471199.2,267945758505535.88,0.0,386141012614374.8,0.0,0.0,0.9815410239634396,O3_dominant,0.0
189.0,1200577619559058.0,0.0,1643316431809143.0,266022618244674.97,0.0,391771309656011.5,0.0,0.0,0.9812389615929324,O3_dominant,0.0
190.0,1194335830096504.0,0.0,1558616104937884.5,255161744709449.38,0.0,385097946842450.56,0.0,0.0,0.9827090928695086,O3_dominant,0.0
191.0,1189721164416541.2,0.0,1648188907877883.8,259246865836750.2,0.0,383891400776324.75,0.0,0.0,0.9819992521946671,O3_dominant,0.0
192.0,1190175953995064.2,0.0,1600844485242694.8,261868557568587.84,0.0,392712065834419.6,0.0,0.0,0.9820790659086797,O3_dominant,0.0
193.0,1187310530088575.2,0.0,1624635908320618.0,264678079187232.3,0.0,385733626967020.75,0.0,0.0,0.9806512638800992,O3_dominant,0.0
194.0,1182672203756038.8,0.0,1623623640354610.2,270399300986493.78,0.0,382640800964576.0,0.0,0.0,0.9807149335098276,O3_dominant,0.0
195.0,1178543456551133.8,0.0,1669295030052048.0,264817839487933.5,0.0,406499125274919.3,0.0,0.0,0.9803875331656408,O3_dominant,0.0
196.0,1179179505256115.0,0.0,1625752420874002.5,268499869674657.0,0.0,392553709390575.44,0.0,0.0,0.9802898723218516,O3_dominant,0.0
197.0,1176677198893068.8,0.0,1634359563139895.8,266330058459761.5,0.0,366253796187616.4,0.0,0.0,0.9805418297089437,O3_dominant,0.0
198.0,1174180382517438.0,0.0,1643436376251549.0,266326406580570.66,0.0,384185961549640.5,0.0,0.0,0.9800765632391403,O3_dominant,0.0
199.0,1173395390146856.8,0.0,1674317785864867.0,269982949956558.72,0.0,388008439693532.44,0.0,0.0,0.9798282250920889,O3_dominant,0.0
200.0,1170018720183859.8,0.0,1719357573373956.2,277187932397629.03,0.0,395396508737396.4,0.0,0.0,0.9786542448590435,O3_dominant,0.0
201.0,1166625879763928.8,0.0,1727591430270328.5,271106297425248.62,0.0,401211729677927.75,0.0,0.0,0.9793005467020544,O3_dominant,0.0
202.0,1163697942783990.5,0.0,1718467158740926.0,278734937547716.9,0.0,390914782664226.2,0.0,0.0,0.9781414525677964,O3_dominant,0.0
203.0,1158853760842855.2,0.0,1756177092701219.8,284904505500713.9,0.0,391709709854205.0,0.0,0.0,0.9769606617582391,O3_dominant,0.0
204.0,1155134119691907.0,0.0,1749273983903661.2,279532877277017.94,0.0,401791155337903.44,0.0,0.0,0.977703543586038,O3_dominant,0.0
205.0,1151730121068251.8,0.0,1686750252861517.2,278994875740258.84,0.0,380006098848547.94,0.0,0.0,0.9779662786648948,O3_dominant,0.0
206.0,1146473390743098.0,0.0,1606355663824196.8,271128365398334.4,0.0,392504678359625.25,0.0,0.0,0.978598874444797,O3_dominant,0.0
207.0,1147861707851927.5,0.0,1637412188702225.8,276334198085359.75,0.0,388656511504613.0,0.0,0.0,0.9784637596358451,O3_dominant,0.0
208.0,1145587316169471.5,0.0,1710507794813527.8,281236425107790.22,0.0,398678665982477.0,0.0,0.0,0.9773956536849924,O3_dominant,0.0
209.0,1138815988320205.5,0.0,1679464079353427.8,276792568440550.8,0.0,398751841123325.56,0.0,0.0,0.9775004044142964,O3_dominant,0.0
210.0,1133659367804050.0,0.0,1690277582918460.5,278614001168396.6,0.0,393605496430959.6,0.0,0.0,0.9775234888301871,O3_dominant,0.0
211.0,1126894085699499.8,0.0,1686007922622290.2,281692863387202.9,0.0,392989733946897.5,0.0,0.0,0.9767036266259492,O3_dominant,0.0
212.0,1124936139931859.8,0.0,1641431782306131.0,279465359348996.53,0.0,393446923470956.4,0.0,0.0,0.9767535855327945,O3_dominant,0.0
213.0,1123114448242223.8,0.0,1690920754432439.5,275535536033138.66,0.0,399024159839751.4,0.0,0.0,0.9768624119910823,O3_dominant,0.0
214.0,1117798839488554.1,0.0,1688727246954933.2,283965535324680.8,0.0,417199446936755.0,0.0,0.0,0.9756736481948172,O3_dominant,0.0
215.0,1117263233179592.0,0.0,1788897150278650.8,289024444460602.9,0.0,405184455495767.8,0.0,0.0,0.9749618659545585,O3_dominant,0.0
216.0,1112525145923861.6,0.0,1694692322343249.8,286915315395800.9,0.0,388156333668782.94,0.0,0.0,0.9748180261216477,O3_dominant,0.0
217.0,1106819687639844.9,0.0,1723139984506951.5,285577908679821.2,0.0,396834009727452.44,0.0,0.0,0.9749496206894931,O3_dominant,0.0
218.0,1103871473076657.9,0.0,1712575459293345.2,281045024888464.8,0.0,401716995496266.1,0.0,0.0,0.975589255693874,O3_dominant,0.0
219.0,1099859655660477.8,0.0,1655668429170181.5,289476346474732.44,0.0,394934761048315.94,0.0,0.0,0.973953863113019,O3_dominant,0.0
220.0,1099357388219663.2,0.0,1675467678713548.0,288058426438670.7,0.0,392127279899391.2,0.0,0.0,0.9741625370319056,O3_dominant,0.0
221.0,1093944423676399.2,0.0,1665545080158150.5,292045244807458.44,0.0,400798449038321.0,0.0,0.0,0.9736769335458461,O3_dominant,0.0
222.0,1090070271429432.0,0.0,1634724764254689.5,285651101871377.6,0.0,417822233432706.7,0.0,0.0,0.9735700920656813,O3_dominant,0.0
223.0,1093591032625057.4,0.0,1780788524012235.5,297172032290049.94,0.0,397054411770499.75,0.0,0.0,0.9721959532765176,O3_dominant,0.0
224.0,1087988549520494.5,0.0,1736820771274831.2,291071049945415.2,0.0,407898222203605.5,0.0,0.0,0.9730878757945131,O3_dominant,0.0
225.0,1081368332798742.5,0.0,1752194418736933.8,295112892012510.75,0.0,394173541512355.44,0.0,0.0,0.9715996774993413,O3_dominant,0.0
226.0,1078707647831317.5,0.0,1708154647281750.8,291290885684858.1,0.0,396075270730008.3,0.0,0.0,0.9729644889830533,O3_dominant,0.0
227.0,1075688064019798.0,0.0,1786956260836348.8,296545546278266.4,0.0,402320904522408.1,0.0,0.0,0.9709246179068116,O3_dominant,0.0
228.0,1072442541651906.6,0.0,1750262962736158.5,300837240343845.7,0.0,395577999965167.75,0.0,0.0,0.9702545766347394,O3_dominant,0.0
229.0,1072619897179622.9,0.0,1829822300119282.8,306539789733782.1,0.0,400500172605029.9,0.0,0.0,0.969549445779911,O3_dominant,0.0
230.0,1066957995971108.9,0.0,1726339430245699.5,293751816908787.2,0.0,391837859480282.25,0.0,0.0,0.9715406308857674,O3_dominant,0.0
231.0,1061284461154179.5,0.0,1668245555325235.2,291273059997940.75,0.0,406588883446102.25,0.0,0.0,0.9709905481234801,O3_dominant,0.0
232.0,1059918233798411.8,0.0,1720814876807154.5,301413360181120.6,0.0,414933774158913.06,0.0,0.0,0.9692541514687565,O3_dominant,0.0
233.0,1055987457832008.9,0.0,1684052109949594.8,296105094268312.2,0.0,396322721809658.5,0.0,0.0,0.9705303359757294,O3_dominant,0.0
234.0,1052206787944558.6,0.0,1741022338710648.8,300177640433010.56,0.0,409321273299529.75,0.0,0.0,0.9693354818616702,O3_dominant,0.0
235.0,1048602529466114.0,0.0,1700960285624518.8,298499839619096.3,0.0,401795147794888.5,0.0,0.0,0.9695200141600925,O3_dominant,0.0
236.0,1045962096754811.0,0.0,1753190311969175.2,299733125014760.44,0.0,417686013958213.44,0.0,0.0,0.9690061262229843,O3_dominant,0.0
237.0,1043544676383786.5,0.0,1800812967644503.5,308097176286390.44,0.0,402819360249460.56,0.0,0.0,0.9677778109568747,O3_dominant,0.0
238.0,1039174941403507.5,0.0,1738803229779004.5,301798990058237.94,0.0,410445403910192.75,0.0,0.0,0.9675769228756667,O3_dominant,0.0
239.0,1036670567990048.6,0.0,1677775664556451.2,293636659946083.2,0.0,409198609765645.2,0.0,0.0,0.9701407481514236,O3_dominant,0.0
240.0,1036883235196896.8,0.0,1755964873087511.2,304919416735350.94,0.0,398383227854075.9,0.0,0.0,0.9674964990688987,O3_dominant,0.0
241.0,1034271615328585.6,0.0,1721688414269507.8,307757714927451.9,0.0,417260633205116.44,0.0,0.0,0.9671868739947636,O3_dominant,0.0
242.0,1035650974037371.4,0.0,1724486016975222.5,299633524097315.8,0.0,391422122890142.25,0.0,0.0,0.9681841576955951,O3_dominant,0.0
243.0,1033251897029898.8,0.0,1791602555918878.5,308582727483618.25,0.0,406512173199419.0,0.0,0.0,0.966631431544115,O3_dominant,0.0
244.0,1032539405355101.5,0.0,1757831907621265.2,308555454127085.1,0.0,401554046223363.06,0.0,0.0,0.9660804024934462,O3_dominant,0.0
245.0,1031833781571150.8,0.0,1710762986146748.8,303887247632625.06,0.0,407679429497848.7,0.0,0.0,0.9671933027150332,O3_dominant,0.0
246.0,1030577964484288.4,0.0,1792259062844041.0,313590191557283.5,0.0,403114938580732.2,0.0,0.0,0.9653678681496436,O3_dominant,0.0
247.0,1023044862880819.6,0.0,1757971946880582.8,305874325104101.2,0.0,420731899412423.3,0.0,0.0,0.9665806439635176,O3_dominant,0.0
248.0,1018545192262428.9,0.0,1753428793032605.5,311146602654385.8,0.0,423509956949203.7,0.0,0.0,0.9642728343224981,O3_dominant,0.0
249.0,1012327357213656.0,0.0,1874109772978058.8,313451236048804.5,0.0,425333489332576.06,0.0,0.0,0.9635738335525025,O3_dominant,0.0
250.0,1008374211707861.4,0.0,1830789138604886.0,315393669898825.4,0.0,432483155306249.1,0.0,0.0,0.962957280583085,O3_dominant,0.0
251.0,1008101010746773.0,0.0,1828016242447514.2,315242405155176.44,0.0,404078334753723.94,0.0,0.0,0.9632964285280555,O3_dominant,0.0
252.0,1006365520528161.8,0.0,1723804882017288.0,308133081734318.75,0.0,420819379064441.4,0.0,0.0,0.9642193508413265,O3_dominant,0.0
253.0,1009070072982432.2,0.0,1756104816979905.5,314541769659602.06,0.0,411944584174619.4,0.0,0.0,0.9634247472293936,O3_dominant,0.0
254.0,1003862017366359.4,0.0,1757933544987589.8,312349472184612.1,0.0,405078744636454.56,0.0,0.0,0.9628784299952559,O3_dominant,0.0
255.0,1001770696575786.0,0.0,1874955978044705.8,321683853275714.9,0.0,417026922379114.6,0.0,0.0,0.9605505830341541,O3_dominant,0.0
256.0,997914641115303.6,0.0,1757584307463438.2,317454292365384.2,0.0,418611646600474.1,0.0,0.0,0.9619786664688479,O3_dominant,0.0
257.0,995159458286093.2,0.0,1702259139883309.0,309639109220321.9,0.0,410867180942433.2,0.0,0.0,0.9635308028921096,O3_dominant,0.0
258.0,998361066095531.8,0.0,1889696517030132.0,321684305772851.56,0.0,417779054084761.56,0.0,0.0,0.9603052855759416,O3_dominant,0.0
259.0,995043268033460.6,0.0,1820445539764267.5,323166138572638.75,0.0,439437582685876.06,0.0,0.0,0.9603765236938703,O3_dominant,0.0
260.0,990935302251963.5,0.0,1741020511895059.8,317539796669434.3,0.0,423822218308500.0,0.0,0.0,0.9612828190463693,O3_dominant,0.0
261.0,990264583119849.0,0.0,1768550666447282.8,318703124204203.75,0.0,431328206906227.5,0.0,0.0,0.9609524369327228,O3_dominant,0.0
262.0,991046153707653.5,0.0,1919028145137908.0,331805338577138.2,0.0,424555737339309.6,0.0,0.0,0.9578404139699439,O3_dominant,0.0
263.0,990850966421795.4,0.0,1843285674977058.0,325896244432312.2,0.0,418240262420059.7,0.0,0.0,0.9589627971017539,O3_dominant,0.0
264.0,987687146670657.8,0.0,1825954993745070.5,321889238289902.8,0.0,425896773509199.0,0.0,0.0,0.959261066730638,O3_dominant,0.0
265.0,986663448619199.6,0.0,1759132089352335.5,322300444536911.3,0.0,422047881162293.94,0.0,0.0,0.9607740793704397,O3_dominant,0.0
266.0,983804969691240.9,0.0,1814764139275092.0,320789585116614.44,0.0,423733687356209.1,0.0,0.0,0.9597280061237418,O3_dominant,0.0
267.0,984707386116712.6,0.0,1848417428305671.5,324552331396521.5,0.0,412916612985607.6,0.0,0.0,0.9581291675102326,O3_dominant,0.0
268.0,981771321978565.8,0.0,1755896942773629.0,318812186818077.4,0.0,424062694430149.4,0.0,0.0,0.9602508094762561,O3_dominant,0.0
269.0,979029247568058.5,0.0,1799524923454660.2,322552266978140.1,0.0,422540273960172.6,0.0,0.0,0.9589760020110843,O3_dominant,0.0
270.0,978254524916694.8,0.0,1843437781653052.8,331869452586868.2,0.0,420292524489349.1,0.0,0.0,0.9566233763111469,O3_dominant,0.0
271.0,974152833236023.8,0.0,1916692025375052.0,334831050390345.3,0.0,443247539867480.06,0.0,0.0,0.9556118288333042,O3_dominant,0.0
272.0,973800047761189.0,0.0,1741945830513277.8,329499564619093.9,0.0,420058586665605.44,0.0,0.0,0.9577231681543257,O3_dominant,0.0
273.0,966976902708077.9,0.0,1759105106239154.2,325691458890898.0,0.0,426039021206843.2,0.0,0.0,0.9571746833080353,O3_dominant,0.0
274.0,966426347157821.8,0.0,1802397249174719.0,321788786748745.7,0.0,419434165853818.8,0.0,0.0,0.9579156098127485,O3_dominant,0.0
275.0,961679113014032.5,0.0,1765460128465386.0,324235344050999.94,0.0,427222980949425.3,0.0,0.0,0.9574070904640265,O3_dominant,0.0
276.0,961078424235261.8,0.0,1959153046173383.5,339695125486995.3,0.0,439042525023626.7,0.0,0.0,0.9525360684143199,O3_dominant,0.0
277.0,958779949041543.8,0.0,1957110249273081.8,340651154745607.8,0.0,419960494587989.0,0.0,0.0,0.9520940428104296,O3_dominant,0.0
278.0,952236206530837.6,0.0,1809332127476159.8,335209069219098.8,0.0,434501653918407.06,0.0,0.0,0.9546074489407969,O3_dominant,0.0
279.0,948683051253863.0,0.0,1959009611161701.5,340140513962158.56,0.0,425753694288281.75,0.0,0.0,0.951134570616167,O3_dominant,0.0
280.0,945311671480707.4,0.0,1870497477465450.2,337834398304337.4,0.0,418553338586728.44,0.0,0.0,0.9506693409739072,O3_dominant,0.0
281.0,945459727233113.4,0.0,1941811985270930.5,341308876290166.9,0.0,417228926676235.2,0.0,0.0,0.9507003352071395,O3_dominant,0.0
282.0,941241638155494.5,0.0,1875175474703305.2,340962191520622.8,0.0,421675071174098.7,0.0,0.0,0.9511342908736815,O3_dominant,0.0
283.0,938160130215291.9,0.0,1977534700017414.2,346508987535004.4,0.0,426462257663208.6,0.0,0.0,0.9482540007494594,O3_dominant,0.0
284.0,934406241901580.0,0.0,1832781357974103.2,336690856512916.1,0.0,433095699872608.9,0.0,0.0,0.9503306913172136,O3_dominant,0.0
285.0,934926920284642.5,0.0,1950578688464497.8,346265635242904.4,0.0,415648626815745.6,0.0,0.0,0.948256187293368,O3_dominant,0.0
286.0,934838032315902.8,0.0,1951351796153880.8,347877761506853.25,0.0,424315524405812.3,0.0,0.0,0.9476862066877764,O3_dominant,0.0
287.0,932586221192181.4,0.0,1934981227381261.5,342187701946765.9,0.0,428791182321092.8,0.0,0.0,0.9501819830374774,O3_dominant,0.0
288.0,929153297272431.1,0.0,1850610939979557.8,339880787990404.44,0.0,440654981290650.8,0.0,0.0,0.9501049327090847,O3_dominant,0.0
289.0,930595498805692.9,0.0,1913778458332271.8,344490248097777.94,0.0,423704908574208.7,0.0,0.0,0.9482411628867136,O3_dominant,0.0
290.0,927302122603245.5,0.0,1971638691718349.0,348672801137233.9,0.0,437207518275373.2,0.0,0.0,0.9465012105065268,O3_dominant,0.0
291.0,927024818175433.0,0.0,1861692958250939.0,340122229858273.0,0.0,430263229464247.2,0.0,0.0,0.9483113744346808,O3_dominant,0.0
292.0,925084666858344.2,0.0,1910337489985261.8,346014407286774.8,0.0,425551755295430.1,0.0,0.0,0.9476133159829006,O3_dominant,0.0
293.0,921339501433187.9,0.0,1913368439996941.0,345004551262524.5,0.0,418954338706918.5,0.0,0.0,0.9460915640650236,O3_dominant,0.0
294.0,917460625360920.9,0.0,1932999878873284.8,348056134489661.56,0.0,436896660391858.7,0.0,0.0,0.9463454086787033,O3_dominant,0.0
295.0,916371948881986.8,0.0,1969080771067402.2,353335138723511.9,0.0,444901165592112.9,0.0,0.0,0.9439859316606908,O3_dominant,0.0
296.0,913262514148079.5,0.0,1915198565426930.2,352462855431165.4,0.0,436647965555731.25,0.0,0.0,0.9439444383751233,O3_dominant,0.0
297.0,911354942129480.0,0.0,1979730393086612.5,356770486534063.75,0.0,413808201785752.06,0.0,0.0,0.9422992423125444,O3_dominant,0.0
298.0,907132803029944.4,0.0,1926641605290277.0,356435006718391.8,0.0,431056765124700.56,0.0,0.0,0.941841744657001,O3_dominant,0.0
299.0,907148957223339.8,0.0,1950924446915401.0,354754563729849.4,0.0,418740881185295.25,0.0,0.0,0.9426787300055525,O3_dominant,0.0
300.0,902226873877091.0,0.0,1865855066685927.0,346353826027403.56,0.0,438659514846082.9,0.0,0.0,0.944895995454801,O3_dominant,0.0
301.0,901280564648237.1,0.0,1917648480959566.0,354549173613064.7,0.0,435095745216918.2,0.0,0.0,0.9423310087671731,O3_dominant,0.0
302.0,898654947733606.8,0.0,1868979435905588.8,348801127744921.1,0.0,442747748940218.75,0.0,0.0,0.9423662204575528,O3_dominant,0.0
303.0,898362998387878.6,0.0,1947978745256076.2,356327508057690.4,0.0,455575536506554.25,0.0,0.0,0.940410838987424,O3_dominant,0.0
304.0,898636456949239.0,0.0,1922815844775984.8,354582728435548.2,0.0,422511612152557.94,0.0,0.0,0.9396779635267158,O3_dominant,0.0
305.0,894386991076456.8,0.0,1912721071251760.2,354823236312249.6,0.0,455808251898320.6,0.0,0.0,0.9410755902214716,O3_dominant,0.0
306.0,894790340386958.5,0.0,1993307367558078.0,359274571158875.75,0.0,424528455807382.7,0.0,0.0,0.9386863725616803,O3_dominant,0.0
307.0,892809778557374.8,0.0,2005017923155962.0,360941080310477.7,0.0,458770215993965.75,0.0,0.0,0.9379976059696277,O3_dominant,0.0
308.0,890648642188143.8,0.0,1995154794487596.0,361215767306558.44,0.0,443700545798817.6,0.0,0.0,0.935307940962607,O3_dominant,0.0
309.0,887825571480223.8,0.0,1927198142164620.0,350190066874307.44,0.0,430079556678978.9,0.0,0.0,0.9393027415823385,O3_dominant,0.0
310.0,883472539117328.4,0.0,1863117057709216.5,353236862578831.0,0.0,440895201443918.7,0.0,0.0,0.9387781587470972,O3_dominant,0.0
311.0,882317604730355.5,0.0,2057725484215971.5,360689533129344.56,0.0,442795500996538.3,0.0,0.0,0.9325066101365874,O3_dominant,0.0
312.0,880653566118105.0,0.0,1943896240453584.2,358933318485065.06,0.0,450482184936274.94,0.0,0.0,0.936949172908378,O3_dominant,0.0
313.0,879952506281855.0,0.0,1984514683676858.2,367911071724069.75,0.0,437391578365719.7,0.0,0.0,0.9324549202885895,O3_dominant,0.0
314.0,880591373041198.4,0.0,1978316967095664.5,363058940587321.06,0.0,428668744009846.44,0.0,0.0,0.9356678965774352,O3_dominant,0.0
