 1.550000e+1	0.000000e+0
 1.578947e+1	5.296712e-31
 1.710526e+1	8.209294e-30
 1.842105e+1	2.139414e-29
 1.973684e+1	3.705460e-29
 2.105263e+1	5.272250e-29
 2.236842e+1	6.839041e-29
 2.368421e+1	7.101021e-26
 2.500000e+1	9.389879e-25
 2.600000e+1	3.312185e-24
 2.811111e+1	1.970288e-23
 3.022222e+1	6.069421e-23
 3.233333e+1	1.247474e-22
 3.444444e+1	1.948812e-22
 3.655556e+1	2.546745e-22
 3.866667e+1	2.988141e-22
 4.077778e+1	3.296323e-22
 4.288889e+1	3.512950e-22
 4.500000e+1	3.672340e-22
 4.600000e+1	3.734820e-22
 5.200000e+1	4.020989e-22
 5.800000e+1	4.238068e-22
 6.400000e+1	4.412513e-22
 7.000000e+1	4.541640e-22
 7.600000e+1	4.624257e-22
 8.200000e+1	4.664506e-22
 8.800000e+1	4.669679e-22
 9.400000e+1	4.647815e-22
 1.000000e+2	4.606279e-22
 1.210526e+2	4.381850e-22
 1.421053e+2	4.129862e-22
 1.631579e+2	3.898634e-22
 1.842105e+2	3.697409e-22
 2.052632e+2	3.524105e-22
 2.263158e+2	3.374247e-22
 2.473684e+2	3.243524e-22
 2.684211e+2	3.128361e-22
 2.894737e+2	3.025932e-22
 3.105263e+2	2.934028e-22
 3.315789e+2	2.850916e-22
 3.526316e+2	2.775229e-22
 3.736842e+2	2.705877e-22
 3.947368e+2	2.641981e-22
 4.157895e+2	2.582824e-22
 4.368421e+2	2.527817e-22
 4.578947e+2	2.476470e-22
 4.789474e+2	2.428370e-22
 5.000000e+2	2.383171e-22
