5.900E+00	0.0000E+0
5.999E+00	1.3349E-24
6.198E+00	9.4329E-24
6.397E+00	2.8234E-23
6.596E+00	5.9578E-23
6.794E+00	1.0396E-22
6.993E+00	1.6103E-22
7.192E+00	2.2993E-22
7.391E+00	3.0955E-22
7.590E+00	3.9862E-22
7.988E+00	6.0005E-22
8.783E+00	1.0637E-21
1.097E+01	2.4031E-21
1.276E+01	3.3324E-21
1.495E+01	4.1968E-21
1.773E+01	4.9405E-21
2.151E+01	5.5175E-21
2.728E+01	5.8668E-21
3.742E+01	5.8417E-21
9.092E+01	4.3103E-21
1.305E+02	3.5470E-21
1.786E+02	2.9330E-21
2.389E+02	2.4269E-21
3.147E+02	2.0085E-21
4.101E+02	1.6620E-21
5.303E+02	1.3751E-21
6.818E+02	1.1370E-21
8.721E+02	9.4007E-22
1.000E+03	8.4450E-22
