Time,O3,NO,NO2,NO3,N2O4,N2O5,HONO,HONO2,R2,Plasma_Type,Humidity_Weight
16.0,7143338581856481.0,0.0,182329156139976.53,4908375978142.98,0.0,704871201707793.0,0.0,0.0,0.999557001551783,O3_dominant,0.0
17.0,7366349150847800.0,0.0,186718969973294.06,9539435332045.133,0.0,711093428192401.0,0.0,0.0,0.9995616642034064,O3_dominant,0.0
18.0,7588739261434559.0,0.0,127301686309188.39,6804253937778.495,0.0,734466749604420.8,0.0,0.0,0.9995728543815997,O3_dominant,0.0
19.0,7814738231567395.0,0.0,180174886089398.8,6236926746959.8,0.0,751001349709783.5,0.0,0.0,0.9995665595371602,O3_dominant,0.0
20.0,8028918064526002.0,0.0,203768814978069.88,8222605145779.155,0.0,736914831335413.5,0.0,0.0,0.9995708857971172,O3_dominant,0.0
21.0,8231819056949602.0,0.0,172437304103359.88,3291683195831.525,0.0,757580943216690.5,0.0,0.0,0.9995744125342642,O3_dominant,0.0
22.0,8406727794208543.0,0.0,236288189659638.3,9169969352031.062,0.0,784218047049013.8,0.0,0.0,0.9995822613104962,O3_dominant,0.0
23.0,8579781293154298.0,0.0,217214880240429.88,17409851574778.096,0.0,777478763789854.4,0.0,0.0,0.9995643713783385,O3_dominant,0.0
24.0,8766788849505173.0,0.0,213269664291855.28,10599928649080.258,0.0,807435354466173.0,0.0,0.0,0.9995758120813054,O3_dominant,0.0
25.0,8940066753023247.0,0.0,287824012822222.9,12684338518468.137,0.0,800576967623025.2,0.0,0.0,0.9995807947546602,O3_dominant,0.0
26.0,9133232211581366.0,0.0,211923098020986.22,8673602588730.294,0.0,803666616335648.0,0.0,0.0,0.9995728719487356,O3_dominant,0.0
27.0,9313613280300806.0,0.0,234624354196474.03,8850042416057.361,0.0,822286842741415.1,0.0,0.0,0.999573863109387,O3_dominant,0.0
28.0,9461341871130152.0,0.0,235808380565437.22,10360667256039.6,0.0,817669494583491.5,0.0,0.0,0.9995753764831147,O3_dominant,0.0
29.0,9610226754001052.0,0.0,286851483217884.1,13571563321212.455,0.0,825822569866298.5,0.0,0.0,0.9995818166555891,O3_dominant,0.0
30.0,9779164475248044.0,0.0,257933383992546.8,22182567856855.67,0.0,829985385343611.2,0.0,0.0,0.9995818747801701,O3_dominant,0.0
31.0,9950523277808672.0,0.0,248761599792405.12,19991719345758.645,0.0,853704683544309.5,0.0,0.0,0.9995811578508019,O3_dominant,0.0
32.0,1.0114940156524382e+16,0.0,255988323182850.38,16117914398691.414,0.0,861760087355096.6,0.0,0.0,0.9995708015505953,O3_dominant,0.0
33.0,1.029813554776359e+16,0.0,234054889764400.25,13655475229434.578,0.0,867151039115549.9,0.0,0.0,0.9995771548159271,O3_dominant,0.0
34.0,1.0492199653746846e+16,0.0,278477925134855.84,11537732988355.71,0.0,883818225536691.1,0.0,0.0,0.9995779783107074,O3_dominant,0.0
35.0,1.0665078881536364e+16,0.0,283603221597437.94,16505795708133.668,0.0,908813935685026.5,0.0,0.0,0.9995850318160214,O3_dominant,0.0
36.0,1.0828989920841704e+16,0.0,318214727321392.4,15846151664396.916,0.0,919475475410664.8,0.0,0.0,0.999575391132997,O3_dominant,0.0
37.0,1.097854078358375e+16,0.0,258863445416723.7,11303714040961.361,0.0,910835266100679.2,0.0,0.0,0.9995792007179354,O3_dominant,0.0
38.0,1.1125535315080472e+16,0.0,258158561338447.34,8171556277332.812,0.0,911819272286099.2,0.0,0.0,0.9995834073078211,O3_dominant,0.0
39.0,1.1270697475358926e+16,0.0,257238765594254.2,15983678373500.42,0.0,927416108297209.4,0.0,0.0,0.9995713329818702,O3_dominant,0.0
40.0,1.1427887289981528e+16,0.0,272898846719909.0,18250534839677.918,0.0,934536510772332.4,0.0,0.0,0.9995760471634563,O3_dominant,0.0
41.0,1.1571802637723374e+16,0.0,243056751833943.94,11723700747972.357,0.0,919654303399105.6,0.0,0.0,0.9995751519057194,O3_dominant,0.0
42.0,1.1725658128821254e+16,0.0,302741934275972.25,20013831175910.777,0.0,950399288000423.2,0.0,0.0,0.9995831527834926,O3_dominant,0.0
43.0,1.1859636416980428e+16,0.0,276153553074659.5,15467333281937.002,0.0,943031021525091.6,0.0,0.0,0.9995792573340907,O3_dominant,0.0
44.0,1.198884590156636e+16,0.0,248963151124402.34,16849675814232.0,0.0,944554208474275.4,0.0,0.0,0.9995816889418342,O3_dominant,0.0
45.0,1.2145525980730756e+16,0.0,295217770641216.25,13535402566304.67,0.0,956932276438912.8,0.0,0.0,0.9995797191175062,O3_dominant,0.0
46.0,1.230272149904789e+16,0.0,278046402175089.62,12854083426811.924,0.0,966590088518146.6,0.0,0.0,0.9995760972444002,O3_dominant,0.0
47.0,1.2440930845588782e+16,0.0,312321082568079.5,14450366634427.799,0.0,989265774433193.4,0.0,0.0,0.9995709171581376,O3_dominant,0.0
48.0,1.257387287268074e+16,0.0,303015245714386.25,18235216949900.035,0.0,966507011546419.1,0.0,0.0,0.99957151617684,O3_dominant,0.0
49.0,1.2740897131599736e+16,0.0,302699476693669.7,15718831237855.197,0.0,989904365648469.9,0.0,0.0,0.9995760181099422,O3_dominant,0.0
50.0,1.2919852680748658e+16,0.0,301099755122284.0,18144478422705.42,0.0,1002372624690036.0,0.0,0.0,0.9995689218005186,O3_dominant,0.0
51.0,1.3063075771332152e+16,0.0,306310118055797.75,16779078817929.486,0.0,1019782492051937.9,0.0,0.0,0.9995730060432896,O3_dominant,0.0
52.0,1.3179012254172472e+16,0.0,275847832665011.0,10243303510086.693,0.0,998249158986017.9,0.0,0.0,0.9995699903823765,O3_dominant,0.0
53.0,1.3302074897035846e+16,0.0,293359728133916.06,20728674777960.27,0.0,1010093111294155.5,0.0,0.0,0.9995729024442305,O3_dominant,0.0
54.0,1.341586524889181e+16,0.0,289670504142948.6,14489397433417.898,0.0,1016967171982435.6,0.0,0.0,0.9995684409710751,O3_dominant,0.0
55.0,1.3575438102183268e+16,0.0,296112601199134.1,18244657270550.324,0.0,1023319127423090.6,0.0,0.0,0.9995696494626438,O3_dominant,0.0
56.0,1.3714775891115852e+16,0.0,315920560832645.75,12041115763108.506,0.0,1047092495161210.4,0.0,0.0,0.9995674786386327,O3_dominant,0.0
57.0,1.3830390273746028e+16,0.0,291896030129811.1,11180195828650.32,0.0,1044709962264156.5,0.0,0.0,0.9995695447661206,O3_dominant,0.0
58.0,1.3942843604654102e+16,0.0,298214066200082.9,12362873392234.232,0.0,1030480012609568.5,0.0,0.0,0.9995659371288389,O3_dominant,0.0
59.0,1.4042441136028206e+16,0.0,301380050649173.8,16983289355825.955,0.0,1049134799984826.1,0.0,0.0,0.9995629738787246,O3_dominant,0.0
60.0,1.4119842065037e+16,0.0,351192414403602.9,18856883209238.44,0.0,1053410194162480.5,0.0,0.0,0.9995687715710248,O3_dominant,0.0
61.0,1.4199010025834812e+16,0.0,317482902588919.9,15351958738541.768,0.0,1060101419339824.8,0.0,0.0,0.9995697829361724,O3_dominant,0.0
62.0,1.4267376006248556e+16,0.0,310816246506575.25,22000734754432.586,0.0,1044534793387881.1,0.0,0.0,0.9995614610167617,O3_dominant,0.0
63.0,1.4346734405423168e+16,0.0,311659963389208.2,25381064908608.914,0.0,1054533362115532.5,0.0,0.0,0.9995643482867604,O3_dominant,0.0
64.0,1.4443760801817506e+16,0.0,284190481245908.06,11360432565500.639,0.0,1066122191518915.5,0.0,0.0,0.9995610120145864,O3_dominant,0.0
65.0,1.455949434979642e+16,0.0,290164931071148.5,11210524264122.73,0.0,1056836016028703.1,0.0,0.0,0.999558282100708,O3_dominant,0.0
66.0,1.4657346689676228e+16,0.0,286048582732599.6,14492531355085.969,0.0,1077722449417409.6,0.0,0.0,0.9995601688539062,O3_dominant,0.0
67.0,1.4754446123957546e+16,0.0,287271146830636.25,13013014125689.234,0.0,1083593313953748.5,0.0,0.0,0.9995617252880779,O3_dominant,0.0
68.0,1.4854980507318678e+16,0.0,290617933746062.44,16990214169478.816,0.0,1083537147203779.8,0.0,0.0,0.9995627169918174,O3_dominant,0.0
69.0,1.4930726559501754e+16,0.0,285802505950812.25,9086399434423.65,0.0,1073444334023044.5,0.0,0.0,0.9995547734099475,O3_dominant,0.0
70.0,1.5001749146123058e+16,0.0,312561869241631.25,22909812800628.34,0.0,1076957137540000.5,0.0,0.0,0.9995527053846786,O3_dominant,0.0
71.0,1.509015060677396e+16,0.0,257542255051554.88,8620717841044.957,0.0,1074403232515745.9,0.0,0.0,0.9995577045030501,O3_dominant,0.0
72.0,1.518818612817021e+16,0.0,308265798559189.25,21808210941596.47,0.0,1089828867130581.5,0.0,0.0,0.9995556115444466,O3_dominant,0.0
73.0,1.5261349680059886e+16,0.0,322664673443263.2,23328271427838.44,0.0,1087365285928429.9,0.0,0.0,0.9995500124401151,O3_dominant,0.0
74.0,1.5302265733406898e+16,0.0,338948094314732.9,19809775049313.23,0.0,1076590347787385.2,0.0,0.0,0.9995556545313663,O3_dominant,0.0
75.0,1.5358157387688372e+16,0.0,319766078817270.3,27156087616359.066,0.0,1087679647209586.4,0.0,0.0,0.9995561772398918,O3_dominant,0.0
76.0,1.5403211585826348e+16,0.0,350956940437612.1,22162694094145.38,0.0,1112062996957835.1,0.0,0.0,0.9995499878989006,O3_dominant,0.0
77.0,1.5454790615483976e+16,0.0,335880905714713.7,15211528140566.742,0.0,1073877969244108.0,0.0,0.0,0.9995476298977872,O3_dominant,0.0
78.0,1.5530653857246762e+16,0.0,253335311704150.25,16026133855776.307,0.0,1085288668290031.5,0.0,0.0,0.9995483116855777,O3_dominant,0.0
79.0,1.5599554596894726e+16,0.0,352904822912921.56,20723077258108.938,0.0,1098751076997241.4,0.0,0.0,0.999547433341055,O3_dominant,0.0
80.0,1.5652083523496526e+16,0.0,347000855771165.1,18482202399954.51,0.0,1105768502853725.5,0.0,0.0,0.9995451043422665,O3_dominant,0.0
81.0,1.5703931521631922e+16,0.0,335872598226512.3,15348176220769.57,0.0,1092142296698576.4,0.0,0.0,0.9995406259854921,O3_dominant,0.0
82.0,1.5756409544379928e+16,0.0,284212641178810.4,12308388898713.906,0.0,1090677211053957.0,0.0,0.0,0.9995490809931615,O3_dominant,0.0
83.0,1.5824067439289286e+16,0.0,289626815868972.3,14459128876944.688,0.0,1096901996243897.0,0.0,0.0,0.9995424621711955,O3_dominant,0.0
84.0,1.5906119762563782e+16,0.0,264180805603559.12,15885348179635.105,0.0,1095264554559054.0,0.0,0.0,0.9995403972728498,O3_dominant,0.0
85.0,1.5976357639456494e+16,0.0,377898090380738.44,24416837140696.168,0.0,1127267695700731.2,0.0,0.0,0.9995359953728046,O3_dominant,0.0
86.0,1.6025898730509364e+16,0.0,345563165952710.4,17648422253338.586,0.0,1123396610848502.5,0.0,0.0,0.9995377874833186,O3_dominant,0.0
87.0,1.607824754101752e+16,0.0,308270418008595.6,18853895509245.902,0.0,1128927967889113.8,0.0,0.0,0.9995362880490697,O3_dominant,0.0
88.0,1.612994029488574e+16,0.0,316459870705809.5,17819176958649.367,0.0,1114267257040667.2,0.0,0.0,0.9995414652507832,O3_dominant,0.0
89.0,1.6174565135189068e+16,0.0,279203490320526.3,15551670904941.852,0.0,1101424339690544.1,0.0,0.0,0.9995335587742933,O3_dominant,0.0
90.0,1.622010273222578e+16,0.0,333027874951548.94,12836512757552.713,0.0,1115611528335360.1,0.0,0.0,0.9995432825961632,O3_dominant,0.0
91.0,1.6252736620155908e+16,0.0,304620572914555.94,12084521566188.152,0.0,1115416680297377.5,0.0,0.0,0.999530254679636,O3_dominant,0.0
92.0,1.6294333678330972e+16,0.0,356353582080386.7,22929960165807.113,0.0,1121633861130054.1,0.0,0.0,0.9995351532696364,O3_dominant,0.0
93.0,1.6322602257416192e+16,0.0,313615392529515.5,17414075307308.799,0.0,1137690057975862.5,0.0,0.0,0.9995370481985494,O3_dominant,0.0
94.0,1.6349395042107398e+16,0.0,317137366030952.7,21101059811356.062,0.0,1108548756021464.8,0.0,0.0,0.9995368127379811,O3_dominant,0.0
95.0,1.637648410335921e+16,0.0,335180369389928.1,13511267557384.781,0.0,1117831486878639.5,0.0,0.0,0.9995355311342746,O3_dominant,0.0
96.0,1.64139860243127e+16,0.0,342910211946771.56,18890305735451.6,0.0,1119716581700655.0,0.0,0.0,0.9995325577909147,O3_dominant,0.0
97.0,1.643751971869637e+16,0.0,361581654046949.44,22294728538050.88,0.0,1141204158107001.0,0.0,0.0,0.9995314770930616,O3_dominant,0.0
98.0,1.6448708399611816e+16,0.0,287438266874653.0,15511505300819.047,0.0,1114675336542639.5,0.0,0.0,0.9995392769773925,O3_dominant,0.0
99.0,1.6480179865422816e+16,0.0,357126542423025.7,22979737505128.348,0.0,1153478795590023.0,0.0,0.0,0.9995292288097773,O3_dominant,0.0
100.0,1.6521731404152708e+16,0.0,364494183478360.06,26332916271299.285,0.0,1118915238850418.8,0.0,0.0,0.9995291897696562,O3_dominant,0.0
101.0,1.6542373636634978e+16,0.0,310180315720729.94,18481421683052.816,0.0,1121151417564115.2,0.0,0.0,0.9995287547016082,O3_dominant,0.0
102.0,1.6590071856479918e+16,0.0,429107229379557.5,30931335897998.777,0.0,1128369815206450.5,0.0,0.0,0.9995259686901277,O3_dominant,0.0
103.0,1.6623411617731998e+16,0.0,351855517716365.4,18164073340284.867,0.0,1144102554355698.8,0.0,0.0,0.9995361468214844,O3_dominant,0.0
104.0,1.663931208611185e+16,0.0,332649546362803.56,27391097399310.22,0.0,1126973652625504.5,0.0,0.0,0.999535513693033,O3_dominant,0.0
105.0,1.6668298771854016e+16,0.0,367629798270492.44,26165470090649.656,0.0,1163733249162857.2,0.0,0.0,0.9995303541929549,O3_dominant,0.0
106.0,1.6678606843734296e+16,0.0,324781319782202.4,17631443348877.785,0.0,1120342907441334.8,0.0,0.0,0.9995342796809171,O3_dominant,0.0
107.0,1.67073283445048e+16,0.0,376434154971040.0,21893945571196.387,0.0,1150718339267285.8,0.0,0.0,0.9995292545685687,O3_dominant,0.0
108.0,1.6717505700350094e+16,0.0,375961039104232.75,18100881511186.86,0.0,1145891443278580.5,0.0,0.0,0.999522193576013,O3_dominant,0.0
109.0,1.6724136340552512e+16,0.0,376756346165857.9,22022452675672.355,0.0,1124448744566892.0,0.0,0.0,0.9995283638344594,O3_dominant,0.0
110.0,1.673822943207289e+16,0.0,358578018951370.9,14954920394879.682,0.0,1119165577478236.1,0.0,0.0,0.999523431863103,O3_dominant,0.0
111.0,1.6760108632401178e+16,0.0,303495227307463.94,17390647731033.621,0.0,1137405722428608.2,0.0,0.0,0.9995228167733119,O3_dominant,0.0
112.0,1.6785104765747994e+16,0.0,361524399129034.7,17729109402928.04,0.0,1149502539649986.5,0.0,0.0,0.999529201200539,O3_dominant,0.0
113.0,1.6808859654583764e+16,0.0,409581135469072.4,19943607656341.01,0.0,1135457366839728.8,0.0,0.0,0.9995256589228443,O3_dominant,0.0
114.0,1.6797428055776792e+16,0.0,420169351957342.9,22511509802197.484,0.0,1123081464675181.1,0.0,0.0,0.9995288964780701,O3_dominant,0.0
115.0,1.678362752570169e+16,0.0,298505869562156.3,18562473522975.062,0.0,1114869733480193.6,0.0,0.0,0.9995308388788136,O3_dominant,0.0
116.0,1.6805499611907646e+16,0.0,375543786686567.8,21524122460124.25,0.0,1137905381521854.8,0.0,0.0,0.9995284247209669,O3_dominant,0.0
117.0,1.6807857754697542e+16,0.0,329078910567102.06,16293137621436.398,0.0,1129622047045592.0,0.0,0.0,0.9995313631958479,O3_dominant,0.0
118.0,1.684469973380961e+16,0.0,448760878013051.94,33811313419624.387,0.0,1145691343886042.5,0.0,0.0,0.9995210350304761,O3_dominant,0.0
119.0,1.6832746600575436e+16,0.0,293043944844590.0,14383964585412.064,0.0,1130818445107578.2,0.0,0.0,0.9995279183032793,O3_dominant,0.0
120.0,1.683829174272704e+16,0.0,361429899296736.4,22808400277825.72,0.0,1119697320665495.4,0.0,0.0,0.9995254157599861,O3_dominant,0.0
121.0,1.686185942855644e+16,0.0,379087510827317.0,27746376259934.367,0.0,1128189266368006.2,0.0,0.0,0.9995270971400361,O3_dominant,0.0
122.0,1.6859880558499678e+16,0.0,304941580147174.25,18275014033827.96,0.0,1120025440773545.6,0.0,0.0,0.9995267299253475,O3_dominant,0.0
123.0,1.687059430048607e+16,0.0,393088588166108.25,19881414042283.367,0.0,1135304056049954.2,0.0,0.0,0.9995211306461325,O3_dominant,0.0
124.0,1.6848091196996628e+16,0.0,335373154374368.0,18527555638318.156,0.0,1133966504344382.2,0.0,0.0,0.9995354272110522,O3_dominant,0.0
125.0,1.6853339639078498e+16,0.0,333946501608494.2,15845516346648.436,0.0,1138091391301830.8,0.0,0.0,0.999523769563074,O3_dominant,0.0
126.0,1.6864225747910142e+16,0.0,365959400635134.5,25308767418908.637,0.0,1116283719745488.2,0.0,0.0,0.9995292145065581,O3_dominant,0.0
127.0,1.686920088143256e+16,0.0,366959269150811.5,23373517137807.277,0.0,1123711732908258.2,0.0,0.0,0.9995256895956786,O3_dominant,0.0
128.0,1.688663131216406e+16,0.0,413267153429291.6,24114192079044.867,0.0,1116935823436145.0,0.0,0.0,0.9995223842525898,O3_dominant,0.0
129.0,1.6867902040567972e+16,0.0,392550921490831.56,23447795743951.28,0.0,1126389055847660.8,0.0,0.0,0.9995249757894444,O3_dominant,0.0
130.0,1.6876737173468916e+16,0.0,387281167809787.6,23740310231758.695,0.0,1120782699259361.8,0.0,0.0,0.9995244810950464,O3_dominant,0.0
131.0,1.6872111015475462e+16,0.0,352414484945319.9,26071499954739.53,0.0,1124609116502144.0,0.0,0.0,0.9995246861030493,O3_dominant,0.0
132.0,1.6870615668477272e+16,0.0,342799047470896.94,14560434637256.338,0.0,1124964974332750.6,0.0,0.0,0.9995291253862756,O3_dominant,0.0
133.0,1.689121831249654e+16,0.0,321897462102596.2,25878991986368.914,0.0,1100914664677208.8,0.0,0.0,0.9995250493465273,O3_dominant,0.0
134.0,1.689285374816213e+16,0.0,333329081280199.75,23842616766453.91,0.0,1125972233743191.2,0.0,0.0,0.9995212423781289,O3_dominant,0.0
135.0,1.6913629512263204e+16,0.0,361338969907602.8,23374912390098.88,0.0,1125108050473248.8,0.0,0.0,0.9995243851952985,O3_dominant,0.0
136.0,1.6932116024785314e+16,0.0,377797704024315.2,19418781256321.676,0.0,1147465376431827.2,0.0,0.0,0.9995274385861275,O3_dominant,0.0
137.0,1.695386502967719e+16,0.0,456989990107874.25,29712897150362.24,0.0,1144193966999451.2,0.0,0.0,0.9995219805048865,O3_dominant,0.0
138.0,1.6931111056223084e+16,0.0,337452997458699.3,22113134890179.816,0.0,1148169442448941.8,0.0,0.0,0.9995226557519769,O3_dominant,0.0
139.0,1.695408931755079e+16,0.0,366403107336878.25,29886905626161.56,0.0,1120165939867572.9,0.0,0.0,0.999523115089623,O3_dominant,0.0
140.0,1.6947905499740294e+16,0.0,312218049438354.8,18315088619582.07,0.0,1124011499273574.6,0.0,0.0,0.9995187941638475,O3_dominant,0.0
141.0,1.6952829372831928e+16,0.0,297152444583946.8,12075230582891.092,0.0,1148913641346173.5,0.0,0.0,0.9995234867450343,O3_dominant,0.0
142.0,1.6968246582882998e+16,0.0,370406411512072.0,25363755855275.008,0.0,1125071405090604.8,0.0,0.0,0.9995269725152428,O3_dominant,0.0
143.0,1.6964558875357558e+16,0.0,375056313283100.06,25255187712446.844,0.0,1127113930934987.8,0.0,0.0,0.9995213348787834,O3_dominant,0.0
144.0,1.6972541311707556e+16,0.0,330066880150883.5,24217188974250.223,0.0,1140522230646130.0,0.0,0.0,0.9995163310653671,O3_dominant,0.0
145.0,1.698060865371196e+16,0.0,362071344480653.6,20939730634234.234,0.0,1135482631706169.8,0.0,0.0,0.9995191629478066,O3_dominant,0.0
146.0,1.697827431766808e+16,0.0,287575948972806.56,9585407579497.209,0.0,1127505701484532.8,0.0,0.0,0.9995195134128213,O3_dominant,0.0
147.0,1.6987790545568784e+16,0.0,358292325893414.8,21854175492088.145,0.0,1128220980030409.5,0.0,0.0,0.9995186078895627,O3_dominant,0.0
148.0,1.6969246196998362e+16,0.0,286274572127867.56,18743041822506.14,0.0,1137651389615432.0,0.0,0.0,0.9995221237179615,O3_dominant,0.0
149.0,1.698662567418559e+16,0.0,360288991676488.5,23454917277527.414,0.0,1143970230060115.5,0.0,0.0,0.9995157471521318,O3_dominant,0.0
150.0,1.6977987983964892e+16,0.0,355875391859528.94,21280242144953.45,0.0,1139576388593050.0,0.0,0.0,0.9995261039972726,O3_dominant,0.0
151.0,1.698483660152286e+16,0.0,381192342233296.4,22489859611017.992,0.0,1120162963552960.2,0.0,0.0,0.9995229640844449,O3_dominant,0.0
152.0,1.697876483034864e+16,0.0,358809716493222.56,25864231274668.504,0.0,1148480640266259.0,0.0,0.0,0.9995242772487256,O3_dominant,0.0
153.0,1.698057969228614e+16,0.0,347444472131520.0,19943321581583.97,0.0,1134404331602178.0,0.0,0.0,0.9995244685580927,O3_dominant,0.0
154.0,1.6989173250565692e+16,0.0,369530066106463.8,22953447789529.07,0.0,1128660358323256.5,0.0,0.0,0.9995192505248286,O3_dominant,0.0
155.0,1.6976087716910296e+16,0.0,360395490689280.06,24560094070476.035,0.0,1130318026840773.2,0.0,0.0,0.9995204511749424,O3_dominant,0.0
156.0,1.6962324094929416e+16,0.0,410121944814415.6,28582203599715.27,0.0,1156588790996684.5,0.0,0.0,0.9995223688942962,O3_dominant,0.0
157.0,1.6949444309500768e+16,0.0,381537637290007.1,23698831453478.22,0.0,1143067728824855.2,0.0,0.0,0.9995209449466732,O3_dominant,0.0
158.0,1.6939861814291812e+16,0.0,392504817632422.0,26096169395521.977,0.0,1134281309460545.8,0.0,0.0,0.9995237005436323,O3_dominant,0.0
159.0,1.6927785608124266e+16,0.0,292472788529437.7,14983877942471.727,0.0,1144166758855355.2,0.0,0.0,0.999521324688342,O3_dominant,0.0
160.0,1.6922388148655338e+16,0.0,338354665600212.2,22119657563185.13,0.0,1143089759815319.8,0.0,0.0,0.9995196765840223,O3_dominant,0.0
161.0,1.6913376437624176e+16,0.0,392316880668825.25,31909445695770.43,0.0,1127730284076059.2,0.0,0.0,0.9995214376615126,O3_dominant,0.0
162.0,1.6893324227668712e+16,0.0,349994598323618.8,20894170375163.84,0.0,1126838526199624.8,0.0,0.0,0.9995300270498649,O3_dominant,0.0
163.0,1.6879564119698922e+16,0.0,322260847760693.75,23825836093900.555,0.0,1145737447954991.2,0.0,0.0,0.9995296119786792,O3_dominant,0.0
164.0,1.6871080218223684e+16,0.0,314752862977401.5,20997690373375.75,0.0,1118803526623788.2,0.0,0.0,0.9995216129548702,O3_dominant,0.0
165.0,1.688115697852591e+16,0.0,310442935694932.5,17448848804233.928,0.0,1149743788157144.5,0.0,0.0,0.9995199119559625,O3_dominant,0.0
166.0,1.6884887002735136e+16,0.0,359008118947951.94,24037746816612.355,0.0,1135482873884372.0,0.0,0.0,0.9995261254854649,O3_dominant,0.0
167.0,1.6872472485489962e+16,0.0,345472421501700.44,24132862293286.816,0.0,1141438681011290.2,0.0,0.0,0.999518442035436,O3_dominant,0.0
168.0,1.685988293857213e+16,0.0,318882615132263.44,19278760553227.934,0.0,1130468597699862.2,0.0,0.0,0.9995187537940436,O3_dominant,0.0
169.0,1.6867727709787504e+16,0.0,378581720968131.25,25754672936573.496,0.0,1135343335245524.8,0.0,0.0,0.9995261703890183,O3_dominant,0.0
170.0,1.6859284065058306e+16,0.0,336094891824304.7,19932722135683.066,0.0,1132745211628679.2,0.0,0.0,0.999528956372623,O3_dominant,0.0
171.0,1.6843813205481684e+16,0.0,352437151339816.5,22225625252716.8,0.0,1144214741305746.5,0.0,0.0,0.99952223886199,O3_dominant,0.0
172.0,1.681420268873925e+16,0.0,293496904436640.9,20592619412589.906,0.0,1137400300361071.2,0.0,0.0,0.9995172918833302,O3_dominant,0.0
173.0,1.680519492923716e+16,0.0,328211900635274.3,20400314441844.516,0.0,1152225514282243.0,0.0,0.0,0.9995323156455775,O3_dominant,0.0
174.0,1.6803636836114326e+16,0.0,350967573107608.2,16157824799615.193,0.0,1140000766162777.8,0.0,0.0,0.9995239494989365,O3_dominant,0.0
175.0,1.680730207111708e+16,0.0,357658008111043.8,25486834143839.67,0.0,1139780881008357.5,0.0,0.0,0.9995235637726897,O3_dominant,0.0
176.0,1.6805226408086088e+16,0.0,455622035624927.56,28118617114616.918,0.0,1135933275905102.2,0.0,0.0,0.9995221750792477,O3_dominant,0.0
177.0,1.6785034894869986e+16,0.0,338452385468976.75,25393057820430.336,0.0,1126870921288520.0,0.0,0.0,0.9995243476283141,O3_dominant,0.0
178.0,1.6783605755868972e+16,0.0,338648053238077.0,26259339648990.035,0.0,1131030426522300.2,0.0,0.0,0.999529326437776,O3_dominant,0.0
179.0,1.6766293934717932e+16,0.0,330414893045135.8,17733563819849.703,0.0,1134281675107803.5,0.0,0.0,0.9995275455886475,O3_dominant,0.0
180.0,1.6762576940117416e+16,0.0,335203038507063.06,24616411941061.58,0.0,1153685228633381.0,0.0,0.0,0.9995265837375794,O3_dominant,0.0
181.0,1.674321461631233e+16,0.0,364360567929227.4,23518088320896.297,0.0,1146677914645518.0,0.0,0.0,0.9995266481856846,O3_dominant,0.0
182.0,1.6736324315288744e+16,0.0,334983588073936.6,18487589215338.594,0.0,1148813893905765.2,0.0,0.0,0.9995261119718712,O3_dominant,0.0
