2.200E+00	0.0000E+0
2.300E+00	1.2295E-22
2.499E+00	7.1118E-22
2.699E+00	1.7801E-21
2.899E+00	3.1984E-21
3.897E+00	1.1605E-20
4.495E+00	1.5876E-20
5.094E+00	1.9205E-20
5.893E+00	2.2391E-20
7.091E+00	2.5257E-20
8.688E+00	2.6968E-20
1.148E+01	2.7351E-20
3.125E+01	2.0082E-20
4.522E+01	1.6670E-20
6.278E+01	1.3862E-20
8.534E+01	1.1513E-20
1.141E+02	9.5625E-21
1.508E+02	7.9350E-21
1.975E+02	6.5816E-21
2.570E+02	5.4532E-21
3.325E+02	4.5154E-21
4.279E+02	3.7375E-21
5.483E+02	3.0928E-21
7.000E+02	2.5582E-21
8.912E+02	2.1148E-21
1.000E+03	1.9295E-21
