6.000E+00	0.0000E+0
6.019E+00	2.1839E-24
6.218E+00	1.5439E-23
6.417E+00	4.6228E-23
6.616E+00	9.7585E-23
6.814E+00	1.7033E-22
7.013E+00	2.6393E-22
7.212E+00	3.7698E-22
7.411E+00	5.0766E-22
7.610E+00	6.5393E-22
8.008E+00	9.8488E-22
8.803E+00	1.7473E-21
1.119E+01	4.1412E-21
1.298E+01	5.6392E-21
1.517E+01	7.0271E-21
1.795E+01	8.2199E-21
2.193E+01	9.1782E-21
2.790E+01	9.7190E-21
3.864E+01	9.6180E-21
9.034E+01	7.1596E-21
1.297E+02	5.8946E-21
1.779E+02	4.8716E-21
2.379E+02	4.0312E-21
3.135E+02	3.3361E-21
4.087E+02	2.7601E-21
5.289E+02	2.2827E-21
6.798E+02	1.8880E-21
8.695E+02	1.5611E-21
1.000E+03	1.3992E-21
