ATTACHMENT
O2 -> O-(2P) + O(3P)
SPECIES: e / O2
PROCESS: E + O2 -> O-(2P) + O(3P), Attachment
PARAM.:  E = 3.64 eV, complete set
COMMENT: Dissociative electron attachment.
UPDATED: 2025-07-08 02:47:22
COLUMNS: Energy (eV) | Cross section (m2)
-----------------------------
 3.640000e+0	0.000000e+0
 4.100800e+0	2.832800e-26
 4.399700e+0	1.234500e-25
 4.510900e+0	2.822400e-25
 4.595500e+0	5.555400e-25
 4.680100e+0	1.002300e-24
 4.764700e+0	1.673700e-24
 4.880000e+0	2.550000e-24
 4.960000e+0	3.600000e-24
 5.050000e+0	5.100000e-24
 5.130000e+0	7.300000e-24
 5.260000e+0	1.060000e-23
 5.350000e+0	1.450000e-23
 5.490000e+0	2.380000e-23
 5.630000e+0	3.840000e-23
 5.780000e+0	5.430000e-23
 5.870000e+0	6.680000e-23
 6.001900e+0	8.021200e-23
 6.118200e+0	9.273900e-23
 6.234500e+0	1.061900e-22
 6.342100e+0	1.159100e-22
 6.503000e+0	1.247600e-22
 6.600000e+0	1.260000e-22
 6.700000e+0	1.230000e-22
 6.800000e+0	1.210000e-22
 6.900000e+0	1.150000e-22
 7.000000e+0	1.100000e-22
 7.100000e+0	1.030000e-22
 7.200000e+0	9.540000e-23
 7.300000e+0	8.870000e-23
 7.400000e+0	8.070000e-23
 7.500000e+0	7.360000e-23
 7.600000e+0	6.650000e-23
 7.700000e+0	5.780000e-23
 7.800000e+0	5.150000e-23
 7.900000e+0	4.510000e-23
 8.000000e+0	4.040000e-23
 8.100000e+0	3.480000e-23
 8.200000e+0	3.010000e-23
 8.300000e+0	2.540000e-23
 8.400000e+0	2.140000e-23
 8.500000e+0	1.820000e-23
 8.600000e+0	1.500000e-23
 8.700000e+0	1.270000e-23
 8.800000e+0	1.110000e-23
 8.900000e+0	9.540000e-24
 9.000000e+0	7.920000e-24
 9.150000e+0	6.540000e-24
 9.280000e+0	5.560000e-24
 9.410000e+0	4.770000e-24
 9.580000e+0	3.960000e-24
 9.830000e+0	3.320000e-24
 1.000000e+1	2.860000e-24
 1.120000e+1	2.100000e-24
 1.240000e+1	1.590000e-24
 1.300000e+1	1.350000e-24
 1.390000e+1	1.160000e-24
 1.490000e+1	1.070000e-24
 1.600000e+1	9.830000e-25
 1.700000e+1	9.220000e-25
 1.800000e+1	8.370000e-25
 1.890000e+1	7.300000e-25
 2.884000e+1	2.232500e-25
 4.466800e+1	6.548400e-26
 7.079500e+1	1.800700e-26
 1.096500e+2	5.282000e-27
 1.698200e+2	1.549400e-27
 2.630300e+2	4.544600e-28
 4.168700e+2	1.249700e-28
 6.456500e+2	3.665800e-29
 1.000000e+3	1.075300e-29
-----------------------------
