 9.100000e+0	0.000000e+0
 9.482759e+0	1.066171e-21
 1.034483e+1	2.316784e-21
 1.120690e+1	3.376685e-21
 1.206897e+1	4.261090e-21
 1.293103e+1	4.984641e-21
 1.379310e+1	5.561407e-21
 1.465517e+1	6.004885e-21
 1.551724e+1	6.328000e-21
 1.637931e+1	6.543101e-21
 1.724138e+1	6.661967e-21
 1.810345e+1	6.695803e-21
 1.896552e+1	6.655240e-21
 1.982759e+1	6.550340e-21
 2.068966e+1	6.390586e-21
 2.155172e+1	6.184894e-21
 2.241379e+1	5.941604e-21
 2.327586e+1	5.668483e-21
 2.413793e+1	5.372727e-21
 2.500000e+1	5.060956e-21
 2.600000e+1	4.687192e-21
 2.665517e+1	4.439140e-21
 2.731034e+1	4.191125e-21
 2.796552e+1	3.945097e-21
 2.862069e+1	3.702817e-21
 2.927586e+1	3.465854e-21
 2.993103e+1	3.235586e-21
 3.058621e+1	3.013199e-21
 3.124138e+1	2.799688e-21
 3.189655e+1	2.595859e-21
 3.255172e+1	2.402324e-21
 3.320690e+1	2.219506e-21
 3.386207e+1	2.047635e-21
 3.451724e+1	1.886752e-21
 3.517241e+1	1.736705e-21
 3.582759e+1	1.597152e-21
 3.648276e+1	1.467559e-21
 3.713793e+1	1.347202e-21
 3.779310e+1	1.235165e-21
 3.844828e+1	1.130341e-21
 3.910345e+1	1.031432e-21
 3.975862e+1	9.369482e-22
 4.041379e+1	8.452102e-22
 4.106897e+1	7.543463e-22
 4.172414e+1	6.622940e-22
 4.237931e+1	5.667994e-22
 4.303448e+1	4.654178e-22
 4.368966e+1	3.555132e-22
 4.434483e+1	2.342585e-22
 4.500000e+1	0.000000e+0
 5.000000e+2	0.000000e+0
