4.300E+00	0.0000E+0
4.398E+00	7.8998E-23
4.598E+00	2.2494E-22
4.797E+00	4.5318E-22
4.996E+00	7.5742E-22
5.195E+00	1.1270E-21
5.395E+00	1.5500E-21
5.793E+00	2.5103E-21
7.586E+00	7.2155E-21
8.782E+00	9.8461E-21
1.018E+01	1.2193E-20
1.197E+01	1.4268E-20
1.456E+01	1.5991E-20
1.835E+01	1.7002E-20
2.512E+01	1.6982E-20
6.238E+01	1.2567E-20
9.007E+01	1.0364E-20
1.241E+02	8.5787E-21
1.670E+02	7.1055E-21
2.210E+02	5.8874E-21
2.893E+02	4.8757E-21
3.758E+02	4.0354E-21
4.848E+02	3.3396E-21
6.222E+02	2.7624E-21
7.954E+02	2.2840E-21
1.000E+03	1.9074E-21
