 1.550000e+1	0.000000e+0
 1.578947e+1	2.216939e-29
 1.710526e+1	3.436000e-28
 1.842105e+1	8.954518e-28
 1.973684e+1	1.550920e-27
 2.105263e+1	2.206701e-27
 2.236842e+1	2.862481e-27
 2.368421e+1	4.399552e-24
 2.500000e+1	3.440654e-23
 2.600000e+1	8.832958e-23
 2.811111e+1	3.033011e-22
 3.022222e+1	5.993141e-22
 3.233333e+1	8.759184e-22
 3.444444e+1	1.079677e-21
 3.655556e+1	1.210695e-21
 3.866667e+1	1.289192e-21
 4.077778e+1	1.334800e-21
 4.288889e+1	1.361209e-21
 4.500000e+1	1.376867e-21
 4.600000e+1	1.382042e-21
 5.200000e+1	1.399937e-21
 5.800000e+1	1.409211e-21
 6.400000e+1	1.411975e-21
 7.000000e+1	1.406307e-21
 7.600000e+1	1.392012e-21
 8.200000e+1	1.370558e-21
 8.800000e+1	1.344070e-21
 9.400000e+1	1.314610e-21
 1.000000e+2	1.283853e-21
 1.210526e+2	1.180064e-21
 1.421053e+2	1.094782e-21
 1.631579e+2	1.028642e-21
 1.842105e+2	9.773456e-22
 2.052632e+2	9.368088e-22
 2.263158e+2	9.040043e-22
 2.473684e+2	8.768226e-22
 2.684211e+2	8.538088e-22
 2.894737e+2	8.339510e-22
 3.105263e+2	8.165342e-22
 3.315789e+2	8.010436e-22
 3.526316e+2	7.871016e-22
 3.736842e+2	7.744259e-22
 3.947368e+2	7.628020e-22
 4.157895e+2	7.520636e-22
 4.368421e+2	7.420805e-22
 4.578947e+2	7.327486e-22
 4.789474e+2	7.239841e-22
 5.000000e+2	7.157184e-22
