Time,O3,NO,NO2,NO3,N2O4,N2O5,HONO,HONO2,R2,Plasma_Type,Humidity_Weight
180.0,1.3645290271798584e+16,0.0,970153551193519.0,49224397766421.83,0.0,1235152849312988.2,0.0,0.0,0.9995326127431553,O3_dominant,0.0
181.0,1.3635507238959796e+16,0.0,956156863621461.8,45883276132400.74,0.0,1217975302571759.0,0.0,0.0,0.9995288024732728,O3_dominant,0.0
182.0,1.3628511244440038e+16,0.0,1003529808950912.9,52594609316203.33,0.0,1219035551303847.0,0.0,0.0,0.9995217761148816,O3_dominant,0.0
183.0,1.3621216650645534e+16,0.0,939246388719242.0,43418719949159.1,0.0,1247077132102881.8,0.0,0.0,0.9995295396592181,O3_dominant,0.0
184.0,1.3614467083608094e+16,0.0,959647902230348.0,46221373082616.19,0.0,1246581909865331.0,0.0,0.0,0.9995318466529436,O3_dominant,0.0
185.0,1.3601767159050288e+16,0.0,943472104455850.1,40899627491389.89,0.0,1238112438105357.5,0.0,0.0,0.9995218086587021,O3_dominant,0.0
186.0,1.358190605209258e+16,0.0,957176367611293.9,45832007100471.66,0.0,1241778087865935.0,0.0,0.0,0.999527746307815,O3_dominant,0.0
187.0,1.3569117129671812e+16,0.0,991155136753971.2,45160627799356.69,0.0,1223894034154755.5,0.0,0.0,0.9995301793946437,O3_dominant,0.0
188.0,1.357279894025811e+16,0.0,1088663443691551.1,51114741860522.875,0.0,1235544259806987.0,0.0,0.0,0.9995259480431838,O3_dominant,0.0
189.0,1.3546670941266378e+16,0.0,941892291174455.4,51733392302863.78,0.0,1236212210627778.0,0.0,0.0,0.9995303944496814,O3_dominant,0.0
190.0,1.3528059968090446e+16,0.0,963921354657460.0,44977349469129.74,0.0,1242957993684884.2,0.0,0.0,0.9995258692442398,O3_dominant,0.0
191.0,1.3515218834452972e+16,0.0,950506225293662.8,42881126315072.016,0.0,1233581952326873.0,0.0,0.0,0.9995316195430007,O3_dominant,0.0
192.0,1.3501110340052068e+16,0.0,893591407261599.2,41648255429822.734,0.0,1231236117841481.2,0.0,0.0,0.999525473882004,O3_dominant,0.0
193.0,1.34998548186274e+16,0.0,869515524425257.6,41066210446733.1,0.0,1239591321265760.5,0.0,0.0,0.9995323345121303,O3_dominant,0.0
194.0,1.3500287847738674e+16,0.0,976851087062315.1,43255781449467.91,0.0,1242726453931933.8,0.0,0.0,0.9995336808296829,O3_dominant,0.0
195.0,1.3492023080481842e+16,0.0,856888071066801.1,38936358936961.78,0.0,1230815595721689.8,0.0,0.0,0.9995298630283312,O3_dominant,0.0
196.0,1.347808127414434e+16,0.0,939181870451717.4,42500433035999.95,0.0,1238032254716105.2,0.0,0.0,0.9995270793175095,O3_dominant,0.0
197.0,1.3465157111905928e+16,0.0,977641232302058.1,53642782867146.16,0.0,1248271547084953.5,0.0,0.0,0.9995314386671014,O3_dominant,0.0
198.0,1.3448761947827318e+16,0.0,915052400534727.8,46314326266820.6,0.0,1239787868499274.2,0.0,0.0,0.9995239570276815,O3_dominant,0.0
199.0,1.3453747650821426e+16,0.0,1003740504732765.1,43703359305875.76,0.0,1243562870146283.5,0.0,0.0,0.99952549393209,O3_dominant,0.0
200.0,1.3433719073497962e+16,0.0,927922049945759.8,45305174440729.95,0.0,1258711564696941.0,0.0,0.0,0.999526379096644,O3_dominant,0.0
201.0,1.3422300098277554e+16,0.0,943109074295099.2,50843028871020.2,0.0,1247118852020971.2,0.0,0.0,0.9995273460660654,O3_dominant,0.0
202.0,1.3415019917865096e+16,0.0,1041400219386029.4,55084369873521.984,0.0,1246323831530848.5,0.0,0.0,0.999530070039909,O3_dominant,0.0
203.0,1.3400861679739842e+16,0.0,964190162556790.9,50818738575518.9,0.0,1252527898754455.0,0.0,0.0,0.9995216233433764,O3_dominant,0.0
204.0,1.3381614895216432e+16,0.0,941358239419141.2,49508356783679.03,0.0,1244673672165855.2,0.0,0.0,0.9995276455095432,O3_dominant,0.0
205.0,1.3372885247063938e+16,0.0,934875237680240.4,43404272402983.445,0.0,1249284720667302.5,0.0,0.0,0.9995326286488868,O3_dominant,0.0
206.0,1.3359839129713116e+16,0.0,914114476668585.6,45869228666889.77,0.0,1257305782208091.5,0.0,0.0,0.9995328763791689,O3_dominant,0.0
207.0,1.3352064613790316e+16,0.0,939511288908701.1,42551966607059.586,0.0,1247010770558136.8,0.0,0.0,0.9995359032276392,O3_dominant,0.0
208.0,1.33437312487952e+16,0.0,948281524294790.6,45372376813449.95,0.0,1239652993494610.2,0.0,0.0,0.999526423423735,O3_dominant,0.0
209.0,1.3327303166228638e+16,0.0,905885594438761.2,44843943521691.87,0.0,1267303877306965.2,0.0,0.0,0.9995349591590202,O3_dominant,0.0
210.0,1.3319189968069266e+16,0.0,930439712817208.1,39612550118182.92,0.0,1242364995275671.2,0.0,0.0,0.9995344474092058,O3_dominant,0.0
211.0,1.3305505228019274e+16,0.0,923464462125516.0,39600273583945.66,0.0,1227667894221232.8,0.0,0.0,0.999533376008608,O3_dominant,0.0
212.0,1.328410985593432e+16,0.0,954018887607017.2,45991788797153.086,0.0,1252883070785912.0,0.0,0.0,0.9995303493007803,O3_dominant,0.0
213.0,1.325831277478468e+16,0.0,918824848184260.5,36411913699920.71,0.0,1244224968178513.8,0.0,0.0,0.9995315508702635,O3_dominant,0.0
214.0,1.3235956280519562e+16,0.0,872517417738864.6,41540112177101.15,0.0,1232714284424535.2,0.0,0.0,0.9995302613929066,O3_dominant,0.0
215.0,1.322925257739055e+16,0.0,942695110150497.4,40493277387615.83,0.0,1266954885917065.2,0.0,0.0,0.9995298556566132,O3_dominant,0.0
216.0,1.3218730640217208e+16,0.0,858832190476348.8,41536805147371.76,0.0,1244150854706022.8,0.0,0.0,0.9995264137049135,O3_dominant,0.0
217.0,1.3214936637777342e+16,0.0,935578032218171.2,48977620664258.695,0.0,1238676105722917.5,0.0,0.0,0.9995295391285024,O3_dominant,0.0
218.0,1.3208226388156314e+16,0.0,949138550872104.0,45580858770350.89,0.0,1230422546900412.0,0.0,0.0,0.9995232030943946,O3_dominant,0.0
219.0,1.3186019203738042e+16,0.0,875081451150207.4,36215300469397.586,0.0,1241250461903854.2,0.0,0.0,0.9995310342292212,O3_dominant,0.0
220.0,1.3173803818097914e+16,0.0,882774776717879.8,41166473446676.67,0.0,1238910925226897.0,0.0,0.0,0.9995310812908612,O3_dominant,0.0
221.0,1.3169370609830778e+16,0.0,974423326486103.6,48304716650794.01,0.0,1237340237279215.2,0.0,0.0,0.9995221514585811,O3_dominant,0.0
222.0,1.315538950785829e+16,0.0,976990072049617.9,47128990213631.82,0.0,1249380638512904.2,0.0,0.0,0.9995293768593012,O3_dominant,0.0
223.0,1.3138314798742456e+16,0.0,888301961154443.0,44467495886582.71,0.0,1258527530783867.2,0.0,0.0,0.9995261780429507,O3_dominant,0.0
224.0,1.313218808620763e+16,0.0,967767614218464.4,46302409973007.03,0.0,1256434078097309.0,0.0,0.0,0.9995213623538253,O3_dominant,0.0
225.0,1.3112031989839606e+16,0.0,877350081370605.6,47554613344999.8,0.0,1251169422035876.5,0.0,0.0,0.9995285228889184,O3_dominant,0.0
226.0,1.3101055150453602e+16,0.0,870116797189142.8,44166750727060.28,0.0,1258156631583683.8,0.0,0.0,0.9995308806594291,O3_dominant,0.0
227.0,1.3102390846149762e+16,0.0,901105212658343.9,45827041281576.48,0.0,1239070195478310.8,0.0,0.0,0.9995235523442073,O3_dominant,0.0
228.0,1.3089866929512162e+16,0.0,892274742109678.2,46841946247748.41,0.0,1239984220037058.2,0.0,0.0,0.9995247990612384,O3_dominant,0.0
229.0,1.3076495186023752e+16,0.0,922806198747306.4,54555763929363.33,0.0,1245131406593732.5,0.0,0.0,0.9995283761676355,O3_dominant,0.0
230.0,1.3067553198342416e+16,0.0,929326856081062.0,43480151824173.44,0.0,1262459954957564.0,0.0,0.0,0.9995319231792426,O3_dominant,0.0
231.0,1.3063434961683144e+16,0.0,862682586625165.0,37669676854556.25,0.0,1260303384121186.8,0.0,0.0,0.9995328270077781,O3_dominant,0.0
232.0,1.3067464069575526e+16,0.0,899064904353975.1,38044259420082.87,0.0,1254769346921579.0,0.0,0.0,0.9995282489759774,O3_dominant,0.0
233.0,1.3055314492098762e+16,0.0,880963783883589.2,35520631081302.664,0.0,1272975156524655.0,0.0,0.0,0.9995216101430316,O3_dominant,0.0
234.0,1.3042729628941342e+16,0.0,914220848798370.4,43977205018814.84,0.0,1249248130731334.5,0.0,0.0,0.9995286819986535,O3_dominant,0.0
235.0,1.3024279010524512e+16,0.0,896402684545156.8,43059540050754.09,0.0,1251236420077403.2,0.0,0.0,0.9995208029761072,O3_dominant,0.0
236.0,1.3008753928835652e+16,0.0,886685404171261.0,43957801855921.22,0.0,1263297097165951.0,0.0,0.0,0.999524271870381,O3_dominant,0.0
237.0,1.2999496075417752e+16,0.0,969960493011824.4,40698794153323.41,0.0,1282522604716043.2,0.0,0.0,0.9995286322000928,O3_dominant,0.0
238.0,1.2977989946836556e+16,0.0,873249614455043.4,40636949989517.7,0.0,1260110310733890.2,0.0,0.0,0.9995294043689342,O3_dominant,0.0
239.0,1.2967253998140644e+16,0.0,816102029380863.1,50997480631207.54,0.0,1255047673010184.8,0.0,0.0,0.9995290772971944,O3_dominant,0.0
240.0,1.2958954798633592e+16,0.0,848062376189832.5,41573556222180.3,0.0,1272508676526118.2,0.0,0.0,0.9995296439419892,O3_dominant,0.0
241.0,1.294811645937892e+16,0.0,902474469774579.2,46411833110717.05,0.0,1275174658014856.2,0.0,0.0,0.9995263042139187,O3_dominant,0.0
242.0,1.293511865579081e+16,0.0,845927004763639.9,39521557759976.836,0.0,1255740863714010.0,0.0,0.0,0.9995311964709455,O3_dominant,0.0
243.0,1.2937690544621942e+16,0.0,890981901975372.6,39457911245057.06,0.0,1255385454062783.5,0.0,0.0,0.9995237145248909,O3_dominant,0.0
244.0,1.2929167714859652e+16,0.0,870643484204244.1,40202302451303.664,0.0,1270464858383061.0,0.0,0.0,0.9995252125071508,O3_dominant,0.0
245.0,1.29155038819913e+16,0.0,855732710170491.0,39908391474382.35,0.0,1270069004033348.0,0.0,0.0,0.9995351769073658,O3_dominant,0.0
246.0,1.2903421246485026e+16,0.0,858982698714497.5,37114755033200.62,0.0,1253838733446757.2,0.0,0.0,0.9995323651287339,O3_dominant,0.0
247.0,1.289949870386407e+16,0.0,864021842611618.0,41333448972076.4,0.0,1257085215538591.2,0.0,0.0,0.9995332032607409,O3_dominant,0.0
248.0,1.2885979527318006e+16,0.0,840854330144555.6,39745886985032.805,0.0,1254616741677066.8,0.0,0.0,0.9995245671739078,O3_dominant,0.0
249.0,1.2867093304225146e+16,0.0,862916735869494.1,41999777298638.59,0.0,1247904225963230.5,0.0,0.0,0.9995278956704394,O3_dominant,0.0
250.0,1.2858413412586862e+16,0.0,871682109754517.2,40835840464134.86,0.0,1256285652277650.5,0.0,0.0,0.9995300057447067,O3_dominant,0.0
251.0,1.2853619537640876e+16,0.0,900152021286327.0,44068820245275.695,0.0,1274671611929333.2,0.0,0.0,0.9995244461026136,O3_dominant,0.0
252.0,1.2847821898101808e+16,0.0,940021278946448.8,46002550376809.35,0.0,1254115169088994.2,0.0,0.0,0.9995300039332076,O3_dominant,0.0
253.0,1.2826311241063326e+16,0.0,868028437189172.4,37690886178677.02,0.0,1262504745445301.8,0.0,0.0,0.9995297481358654,O3_dominant,0.0
254.0,1.2824570078757468e+16,0.0,977303098772448.5,49823207691643.47,0.0,1254693679073228.5,0.0,0.0,0.9995266912456467,O3_dominant,0.0
255.0,1.2805748321417878e+16,0.0,859649969879653.9,42555678067405.75,0.0,1236838463162501.8,0.0,0.0,0.9995268341072544,O3_dominant,0.0
256.0,1.2807850652935944e+16,0.0,964949107295455.1,53642974096685.95,0.0,1266760020271886.5,0.0,0.0,0.9995226719711975,O3_dominant,0.0
257.0,1.279927823839231e+16,0.0,909192204320814.8,44189265587076.5,0.0,1262584050902181.2,0.0,0.0,0.9995307589406349,O3_dominant,0.0
258.0,1.2794871461314108e+16,0.0,900265119336106.5,42773423025146.836,0.0,1275267175887008.0,0.0,0.0,0.9995217420869382,O3_dominant,0.0
259.0,1.2793077318193836e+16,0.0,865773421658042.6,46824243144398.34,0.0,1244134139111920.2,0.0,0.0,0.9995217210397357,O3_dominant,0.0
260.0,1.2803424832391348e+16,0.0,1022872544006896.0,51343988540635.234,0.0,1277416351708868.2,0.0,0.0,0.9995176510647042,O3_dominant,0.0
261.0,1.278154904382771e+16,0.0,809354488591399.6,38868628996554.24,0.0,1275223083249273.5,0.0,0.0,0.9995240523699441,O3_dominant,0.0
262.0,1.2781393957701562e+16,0.0,847483057822268.2,42999784284023.625,0.0,1271641565992228.0,0.0,0.0,0.9995260805658198,O3_dominant,0.0
263.0,1.277404390100392e+16,0.0,949094862712777.4,49094337085125.734,0.0,1262301090966215.8,0.0,0.0,0.9995208841326411,O3_dominant,0.0
264.0,1.2760553726598914e+16,0.0,909468030832215.2,47867720426948.57,0.0,1277100071571070.8,0.0,0.0,0.9995281155627623,O3_dominant,0.0
265.0,1.2744315298017802e+16,0.0,853146182159826.2,43195124408798.71,0.0,1270773383364859.5,0.0,0.0,0.999528175854525,O3_dominant,0.0
266.0,1.2734418333631786e+16,0.0,859184927371261.0,41651052990661.82,0.0,1267322262512130.0,0.0,0.0,0.9995274483389741,O3_dominant,0.0
267.0,1.2730815661052692e+16,0.0,891210856212355.6,43003787900518.61,0.0,1291565908487751.5,0.0,0.0,0.9995242768639043,O3_dominant,0.0
268.0,1.272772649258585e+16,0.0,870162703224723.0,40570131822977.68,0.0,1285927679383496.0,0.0,0.0,0.9995288154105897,O3_dominant,0.0
269.0,1.2720060591843408e+16,0.0,863582140792579.4,41973506674358.266,0.0,1270841229899924.8,0.0,0.0,0.9995248765928265,O3_dominant,0.0
270.0,1.2710550955686306e+16,0.0,824593816026339.5,44333380710854.484,0.0,1274319943414000.0,0.0,0.0,0.9995333017384243,O3_dominant,0.0
271.0,1.27103232030517e+16,0.0,942923247283013.5,51585244085726.984,0.0,1285463932551431.5,0.0,0.0,0.9995221176119128,O3_dominant,0.0
272.0,1.2691056292118302e+16,0.0,865794658481286.9,45026828559358.945,0.0,1290435204668543.2,0.0,0.0,0.999527528848707,O3_dominant,0.0
273.0,1.2676898472300108e+16,0.0,817614438071184.6,42294038061571.234,0.0,1291116770466618.8,0.0,0.0,0.9995260389919305,O3_dominant,0.0
274.0,1.2683651282063934e+16,0.0,880242643403143.1,44647016045156.31,0.0,1277368375685938.2,0.0,0.0,0.9995329185651876,O3_dominant,0.0
275.0,1.2682864504143446e+16,0.0,948103169794961.2,53627485619969.5,0.0,1298221653672225.0,0.0,0.0,0.9995285076937244,O3_dominant,0.0
276.0,1.266831338543219e+16,0.0,830166241294278.8,37158468128576.06,0.0,1273644385513666.0,0.0,0.0,0.9995312455305626,O3_dominant,0.0
277.0,1.2664839751616448e+16,0.0,870263723656693.0,43462488199254.18,0.0,1273823720225907.5,0.0,0.0,0.9995280648505925,O3_dominant,0.0
278.0,1.2657619471774642e+16,0.0,820939090493058.8,37755639132323.32,0.0,1277423139085520.0,0.0,0.0,0.9995279541265003,O3_dominant,0.0
279.0,1.2651444438018982e+16,0.0,847225095122994.4,41915002147431.375,0.0,1289410743322284.0,0.0,0.0,0.9995233571901013,O3_dominant,0.0
280.0,1.2647452249358112e+16,0.0,830848074724680.5,37430239628722.445,0.0,1273257941972225.8,0.0,0.0,0.9995273039414405,O3_dominant,0.0
281.0,1.263733025025541e+16,0.0,781595153043884.4,42582775874165.875,0.0,1299831565957005.5,0.0,0.0,0.9995271861769158,O3_dominant,0.0
282.0,1.2652948315634944e+16,0.0,900614801994642.6,42749362025220.055,0.0,1281765554944479.8,0.0,0.0,0.9995236525390941,O3_dominant,0.0
283.0,1.2639225588222018e+16,0.0,807248880114311.1,33541019334224.72,0.0,1290366335413006.2,0.0,0.0,0.9995282490203851,O3_dominant,0.0
284.0,1.2624734413850876e+16,0.0,847071604920219.5,45612155856177.7,0.0,1281574111538995.8,0.0,0.0,0.9995226105071328,O3_dominant,0.0
285.0,1.2613874314890002e+16,0.0,836135542648232.9,45546379614036.9,0.0,1270565417175915.8,0.0,0.0,0.9995302109370644,O3_dominant,0.0
286.0,1.2603991045435632e+16,0.0,932628677426921.0,46693579060338.734,0.0,1290351305768065.0,0.0,0.0,0.9995164844293007,O3_dominant,0.0
287.0,1.258290693801381e+16,0.0,877208930442533.0,47504112468942.93,0.0,1280986234803428.5,0.0,0.0,0.9995286881181589,O3_dominant,0.0
288.0,1.2570174777494118e+16,0.0,765097482273486.5,37967914991828.57,0.0,1279412917634164.5,0.0,0.0,0.9995346425190519,O3_dominant,0.0
289.0,1.2556773324119208e+16,0.0,863865095194538.8,46215173862712.46,0.0,1295422446336127.0,0.0,0.0,0.9995190206324713,O3_dominant,0.0
290.0,1.2539721818368898e+16,0.0,876767584693107.6,50157301646786.05,0.0,1291637396437666.2,0.0,0.0,0.9995258523608678,O3_dominant,0.0
291.0,1.25316828509824e+16,0.0,876292092569592.8,48942605160181.13,0.0,1274460789162211.8,0.0,0.0,0.9995277169986756,O3_dominant,0.0
292.0,1.25310241689897e+16,0.0,875414693910074.0,45385757204680.875,0.0,1282912822691975.2,0.0,0.0,0.9995234741586,O3_dominant,0.0
293.0,1.2528064741573304e+16,0.0,839223712337081.8,44311354148057.87,0.0,1274756120895597.5,0.0,0.0,0.999522276253295,O3_dominant,0.0
294.0,1.2522780487087436e+16,0.0,892505754621303.4,49200645479419.734,0.0,1300530220009184.5,0.0,0.0,0.9995232780919655,O3_dominant,0.0
295.0,1.250961274829287e+16,0.0,827903753053761.4,40690416857116.42,0.0,1269930239195904.8,0.0,0.0,0.9995257187614599,O3_dominant,0.0
296.0,1.248760832844364e+16,0.0,819109573834860.9,50564782239514.016,0.0,1281756568845579.5,0.0,0.0,0.999525094960794,O3_dominant,0.0
297.0,1.2477438054583612e+16,0.0,948528000037600.8,50034466341860.83,0.0,1306197076438589.8,0.0,0.0,0.9995255327514591,O3_dominant,0.0
298.0,1.246907972201234e+16,0.0,869091431155378.8,49403781108233.54,0.0,1270621739743665.5,0.0,0.0,0.999525519426465,O3_dominant,0.0
299.0,1.2462672343231012e+16,0.0,857672681205207.2,43979601581941.13,0.0,1281921475656765.2,0.0,0.0,0.9995271502096729,O3_dominant,0.0
300.0,1.2447714876887704e+16,0.0,913327096377110.8,48509337374248.57,0.0,1283200714604840.5,0.0,0.0,0.9995267954243786,O3_dominant,0.0
301.0,1.2423028539144098e+16,0.0,883820246210432.6,53060433728513.21,0.0,1284867730357103.2,0.0,0.0,0.9995221016972637,O3_dominant,0.0
302.0,1.2412263010884872e+16,0.0,884684435101748.9,47045164238914.71,0.0,1282845033173086.8,0.0,0.0,0.9995246271100648,O3_dominant,0.0
303.0,1.240556627217706e+16,0.0,837057560930496.9,43665402512907.21,0.0,1273174600072475.8,0.0,0.0,0.9995228749181158,O3_dominant,0.0
304.0,1.2391335276142838e+16,0.0,810876554638344.9,46138873057947.35,0.0,1281423043836216.5,0.0,0.0,0.9995244366386429,O3_dominant,0.0
305.0,1.2380843403596772e+16,0.0,829943098489618.4,41192441746199.016,0.0,1297224446251308.0,0.0,0.0,0.9995198245807577,O3_dominant,0.0
306.0,1.237346675345934e+16,0.0,880085076913486.0,47214765126465.555,0.0,1298071073779853.5,0.0,0.0,0.9995275182129391,O3_dominant,0.0
307.0,1.236623951267466e+16,0.0,878954976758533.4,46129110833517.01,0.0,1293659065808915.2,0.0,0.0,0.9995213261156808,O3_dominant,0.0
308.0,1.2362573952564082e+16,0.0,825537335777339.6,44576147600349.53,0.0,1283780999464827.8,0.0,0.0,0.9995224909851206,O3_dominant,0.0
309.0,1.236386964850169e+16,0.0,814643755485359.5,48337867613110.72,0.0,1286223307527406.5,0.0,0.0,0.9995200881368125,O3_dominant,0.0
310.0,1.236346060234176e+16,0.0,760697654684873.6,42301733023042.02,0.0,1297643110026056.5,0.0,0.0,0.9995246062158434,O3_dominant,0.0
311.0,1.2361055041233462e+16,0.0,757920611064601.4,39102216824100.83,0.0,1305372438782909.8,0.0,0.0,0.9995321887887721,O3_dominant,0.0
312.0,1.2354466257502314e+16,0.0,861946803845006.2,46675618421226.41,0.0,1304541262370657.0,0.0,0.0,0.9995208884986814,O3_dominant,0.0
313.0,1.2341557457498748e+16,0.0,796832925345706.5,43505478540046.08,0.0,1282986673005382.0,0.0,0.0,0.9995167565275693,O3_dominant,0.0
314.0,1.2337455962694306e+16,0.0,801603494890003.8,42032604195463.26,0.0,1299909273816963.0,0.0,0.0,0.9995257086548064,O3_dominant,0.0
315.0,1.2331289972236472e+16,0.0,790942682037707.2,45403628374982.59,0.0,1286892697037031.8,0.0,0.0,0.9995214258405221,O3_dominant,0.0
316.0,1.2327686777106908e+16,0.0,887917751624360.0,44253871856927.516,0.0,1303878613995531.8,0.0,0.0,0.9995270579896274,O3_dominant,0.0
317.0,1.232000664019486e+16,0.0,843781738567182.6,42953853435513.39,0.0,1280523434355583.8,0.0,0.0,0.9995212201418842,O3_dominant,0.0
318.0,1.2303000409974188e+16,0.0,822481146237253.4,45314519405368.37,0.0,1266644880488515.5,0.0,0.0,0.9995157760465851,O3_dominant,0.0
319.0,1.2298805820668288e+16,0.0,810188677157347.0,49327226850580.445,0.0,1297867403464256.5,0.0,0.0,0.9995202977862621,O3_dominant,0.0
320.0,1.2295899042129756e+16,0.0,835659348203848.8,44713275575837.93,0.0,1292995711735004.2,0.0,0.0,0.9995262677822155,O3_dominant,0.0
321.0,1.2277409132545826e+16,0.0,794698577409656.5,40974972605168.67,0.0,1298714821559837.0,0.0,0.0,0.9995231123218427,O3_dominant,0.0
322.0,1.2272381161544866e+16,0.0,817768777685561.6,41418844565553.625,0.0,1324541122551160.5,0.0,0.0,0.9995177912525417,O3_dominant,0.0
323.0,1.226615242491362e+16,0.0,828822115731795.8,42884514884671.75,0.0,1298927347555220.5,0.0,0.0,0.9995310088093068,O3_dominant,0.0
324.0,1.2255846422223884e+16,0.0,895049273778237.2,49296975664615.73,0.0,1312146171567007.2,0.0,0.0,0.9995262182342431,O3_dominant,0.0
325.0,1.2247328579050762e+16,0.0,822055851904957.9,46691942515784.81,0.0,1284749318186141.8,0.0,0.0,0.9995195280103996,O3_dominant,0.0
326.0,1.223091783372833e+16,0.0,789476454026507.1,49302757150048.03,0.0,1282554976680425.5,0.0,0.0,0.9995252069512526,O3_dominant,0.0
327.0,1.222893805576499e+16,0.0,901087187203003.9,51501251290959.39,0.0,1284066529869424.0,0.0,0.0,0.9995149347603125,O3_dominant,0.0
328.0,1.2223445771846532e+16,0.0,869740190270712.1,40378539679887.55,0.0,1292254999665120.0,0.0,0.0,0.9995302904100649,O3_dominant,0.0
