Time,O3,NO2,NO3,N2O5,HONO
198,2.01E+16,3.36131E+15,1.61358E+14,2.43374E+14,2.18485E+13
200,2.01E+16,3.09215E+15,1.714E+14,2.47818E+14,2.16152E+13
202,2.00E+16,3.28953E+15,1.55806E+14,2.48309E+14,2.1382E+13
204,2.00E+16,3.34204E+15,1.71402E+14,2.57327E+14,2.17233E+13
206,2.00E+16,3.35718E+15,1.8084E+14,2.68307E+14,2.18217E+13
208,2.00E+16,3.38164E+15,1.59177E+14,2.31761E+14,2.19806E+13
210,2.00E+16,3.46226E+15,1.66867E+14,2.74346E+14,2.25047E+13
212,2.00E+16,3.38894E+15,1.75063E+14,2.62067E+14,2.20281E+13
214,2.00E+16,3.41406E+15,1.68611E+14,2.67211E+14,2.1649E+13
216,2.00E+16,3.27229E+15,1.59972E+14,2.6626E+14,2.12699E+13
218,2.00E+16,3.31303E+15,1.62383E+14,2.52384E+14,2.15347E+13
220,2.00E+16,3.37962E+15,1.82541E+14,2.5953E+14,2.19675E+13
222,1.99E+16,3.36576E+15,1.71037E+14,2.42984E+14,2.18774E+13
224,1.99E+16,3.35308E+15,1.72572E+14,2.52409E+14,2.1795E+13
226,1.99E+16,3.22299E+15,1.79595E+14,2.70802E+14,2.09494E+13
228,1.99E+16,3.38534E+15,1.63337E+14,2.45704E+14,2.20047E+13
230,1.99E+16,3.30483E+15,1.76519E+14,2.43116E+14,2.14814E+13
232,1.98E+16,3.2949E+15,1.74637E+14,2.4862E+14,2.19943E+13
234,1.98E+16,3.46266E+15,1.70132E+14,2.37789E+14,2.25073E+13
236,1.98E+16,3.44565E+15,1.71048E+14,2.35119E+14,2.21054E+13
238,1.98E+16,3.49277E+15,1.60104E+14,2.59169E+14,2.17035E+13
240,1.98E+16,3.38746E+15,1.66286E+14,2.36515E+14,2.13016E+13
242,1.97E+16,3.21534E+15,1.80117E+14,2.50403E+14,2.08997E+13
244,1.97E+16,3.52656E+15,1.72212E+14,2.25429E+14,2.18992E+13
246,1.97E+16,3.52287E+15,1.74873E+14,2.52952E+14,2.28987E+13
248,1.97E+16,3.41325E+15,1.74801E+14,2.31371E+14,2.21861E+13
250,1.97E+16,3.28324E+15,1.75821E+14,2.45117E+14,2.13411E+13
252,1.97E+16,3.59339E+15,1.93387E+14,2.59691E+14,2.15941E+13
254,1.96E+16,3.43211E+15,1.80552E+14,2.26127E+14,2.18471E+13
256,1.96E+16,3.45666E+15,1.7091E+14,2.3652E+14,2.21002E+13
258,1.96E+16,3.36399E+15,1.71631E+14,2.59627E+14,2.23532E+13
260,1.96E+16,3.47788E+15,1.95481E+14,2.45903E+14,2.26062E+13
262,1.95E+16,3.56454E+15,1.72841E+14,2.44265E+14,2.31695E+13
264,1.95E+16,3.42014E+15,1.82584E+14,2.53138E+14,2.22309E+13
266,1.95E+16,3.49794E+15,1.76041E+14,2.3917E+14,2.19876E+13
268,1.95E+16,3.53846E+15,1.72337E+14,2.46528E+14,2.17443E+13
270,1.95E+16,3.30785E+15,1.88075E+14,2.57499E+14,2.1501E+13
272,1.94E+16,3.39878E+15,1.71387E+14,2.4369E+14,2.20275E+13
274,1.94E+16,3.46985E+15,1.7457E+14,2.47436E+14,2.2554E+13
276,1.94E+16,3.7976E+15,1.78683E+14,2.52783E+14,2.23375E+13
278,1.94E+16,3.33397E+15,1.86224E+14,2.41191E+14,2.2121E+13
280,1.94E+16,3.50583E+15,1.98245E+14,2.32023E+14,2.19044E+13
282,1.94E+16,3.3366E+15,1.9543E+14,2.5206E+14,2.16879E+13
284,1.93E+16,3.51068E+15,1.86656E+14,2.52408E+14,2.19037E+13
286,1.93E+16,3.46952E+15,1.74303E+14,2.33909E+14,2.21196E+13
288,1.93E+16,3.27292E+15,2.00961E+14,2.49448E+14,2.23354E+13
290,1.93E+16,3.52691E+15,1.89322E+14,2.43567E+14,2.25512E+13
292,1.92E+16,3.50262E+15,1.70952E+14,2.51288E+14,2.2767E+13
294,1.92E+16,3.50558E+15,1.97114E+14,2.35777E+14,2.21966E+13
296,1.92E+16,3.3271E+15,2.0199E+14,2.27758E+14,2.16261E+13
298,1.92E+16,3.42231E+15,1.95911E+14,2.42257E+14,2.17447E+13
300,1.92E+16,3.43462E+15,2.20813E+14,2.23791E+14,2.18634E+13
302,1.91E+16,3.23474E+15,1.89046E+14,2.45484E+14,2.1982E+13
304,1.91E+16,3.43791E+15,1.88477E+14,2.24678E+14,2.21006E+13
306,1.91E+16,3.42627E+15,2.04275E+14,2.28618E+14,2.22192E+13
308,1.91E+16,3.43658E+15,2.04316E+14,2.61523E+14,2.23378E+13
310,1.91E+16,3.48003E+15,1.87983E+14,2.3919E+14,2.24195E+13
312,1.90E+16,3.42267E+15,1.79059E+14,2.33817E+14,2.25012E+13
314,1.90E+16,3.56896E+15,1.95944E+14,2.46537E+14,2.25828E+13
316,1.90E+16,3.4747E+15,1.85846E+14,2.27737E+14,2.26645E+13
318,1.90E+16,3.55523E+15,1.86639E+14,2.26055E+14,2.27462E+13
320,1.90E+16,3.51556E+15,2.08151E+14,2.26618E+14,2.28279E+13
322,1.89E+16,3.49286E+15,1.95729E+14,2.22981E+14,2.29095E+13
324,1.89E+16,3.53711E+15,1.80848E+14,2.36531E+14,2.29912E+13
326,1.89E+16,3.29444E+15,1.91371E+14,2.24462E+14,2.27361E+13
328,1.89E+16,3.45861E+15,1.81872E+14,2.28568E+14,2.24809E+13
330,1.89E+16,3.32748E+15,1.8315E+14,2.13424E+14,2.26345E+13
332,1.89E+16,3.45458E+15,1.8194E+14,2.30647E+14,2.27881E+13
334,1.88E+16,3.46602E+15,1.86253E+14,2.07761E+14,2.29417E+13
336,1.88E+16,3.51424E+15,1.8956E+14,2.4088E+14,2.30954E+13
338,1.88E+16,3.57676E+15,1.84415E+14,2.34922E+14,2.3249E+13
340,1.88E+16,3.55973E+15,1.79706E+14,2.20938E+14,2.30455E+13
342,1.88E+16,3.33328E+15,1.81071E+14,2.22715E+14,2.2842E+13
344,1.87E+16,3.57758E+15,1.84407E+14,2.31249E+14,2.26385E+13
346,1.87E+16,3.6125E+15,2.04339E+14,2.26788E+14,2.2435E+13
348,1.87E+16,3.40264E+15,1.86671E+14,2.22144E+14,2.22315E+13
350,1.87E+16,3.38893E+15,1.97852E+14,2.28623E+14,2.2028E+13
352,1.87E+16,3.58523E+15,1.86227E+14,2.2528E+14,2.22692E+13
354,1.86E+16,3.4285E+15,2.11352E+14,2.16321E+14,2.25103E+13
356,1.86E+16,3.26607E+15,1.76014E+14,2.26933E+14,2.27515E+13
358,1.86E+16,3.53733E+15,1.85611E+14,2.20687E+14,2.29927E+13
360,1.86E+16,3.38368E+15,1.91557E+14,2.05075E+14,2.19939E+13
362,1.85E+16,3.44244E+15,2.11086E+14,2.17025E+14,2.19495E+13
364,1.85E+16,3.37002E+15,1.86683E+14,2.24252E+14,2.19051E+13
366,1.85E+16,3.4521E+15,1.81776E+14,2.3732E+14,2.19891E+13
368,1.85E+16,3.18793E+15,1.90916E+14,2.15313E+14,2.2073E+13
370,1.85E+16,3.40755E+15,1.92681E+14,2.20719E+14,2.21569E+13
372,1.85E+16,3.43129E+15,1.8706E+14,2.16587E+14,2.22409E+13
374,1.84E+16,3.43459E+15,1.9346E+14,2.35043E+14,2.23248E+13
376,1.84E+16,3.37827E+15,1.88057E+14,2.17745E+14,2.17146E+13
378,1.84E+16,3.31235E+15,1.88718E+14,2.34815E+14,2.11044E+13
380,1.83E+16,3.15295E+15,1.90303E+14,2.2777E+14,2.04942E+13
382,1.83E+16,3.27761E+15,2.25348E+14,2.11642E+14,2.13045E+13
384,1.83E+16,3.4406E+15,2.02779E+14,2.11096E+14,2.12836E+13
386,1.83E+16,3.39819E+15,1.82254E+14,2.27102E+14,2.12627E+13
388,1.83E+16,3.28655E+15,1.92602E+14,2.14472E+14,2.12418E+13
390,1.82E+16,3.45413E+15,1.93517E+14,2.14262E+14,2.12209E+13
392,1.82E+16,3.57047E+15,2.12196E+14,2.13796E+14,2.12E+13
394,1.82E+16,3.25474E+15,1.84405E+14,2.14725E+14,2.11791E+13
396,1.82E+16,3.43511E+15,1.86395E+14,2.06753E+14,2.11583E+13
398,1.81E+16,3.43688E+15,1.80934E+14,2.34336E+14,2.11374E+13
400,1.81E+16,3.30163E+15,1.84045E+14,2.32061E+14,2.11165E+13
402,1.81E+16,3.37082E+15,1.99599E+14,2.01889E+14,2.10956E+13
404,1.81E+16,3.34611E+15,1.91547E+14,2.1262E+14,2.10747E+13
406,1.80E+16,3.35422E+15,1.95125E+14,2.14434E+14,2.10538E+13
408,1.80E+16,3.3263E+15,1.91614E+14,2.15106E+14,2.10329E+13
410,1.80E+16,3.48667E+15,1.8909E+14,1.98682E+14,2.10121E+13
412,1.80E+16,3.33514E+15,1.92372E+14,2.02998E+14,2.09912E+13
414,1.79E+16,3.2719E+15,1.89942E+14,2.14019E+14,2.09703E+13
416,1.79E+16,3.16191E+15,1.93789E+14,2.07394E+14,2.09494E+13
418,1.79E+16,3.26685E+15,1.92389E+14,2.18492E+14,2.09285E+13
420,1.79E+16,3.26227E+15,2.03867E+14,2.08072E+14,2.09076E+13
422,1.78E+16,3.37823E+15,2.00836E+14,2.05797E+14,2.08867E+13
424,1.78E+16,3.16084E+15,1.82902E+14,1.99861E+14,2.08659E+13
426,1.78E+16,3.20692E+15,1.80494E+14,1.93597E+14,2.0845E+13
428,1.78E+16,3.01029E+15,2.00786E+14,2.18575E+14,2.0845E+13
430,1.77E+16,3.35748E+15,1.9524E+14,2.00341E+14,2.0845E+13
432,1.77E+16,3.20806E+15,1.98911E+14,2.15439E+14,2.0845E+13
434,1.77E+16,3.21756E+15,1.90323E+14,2.01504E+14,2.0845E+13
436,1.77E+16,3.29411E+15,2.15729E+14,2.07513E+14,2.0845E+13
438,1.77E+16,3.21829E+15,2.16307E+14,2.15248E+14,2.0845E+13
440,1.77E+16,3.19036E+15,1.81158E+14,1.94119E+14,2.0845E+13
442,1.76E+16,3.17971E+15,1.82269E+14,2.19648E+14,2.0845E+13
444,1.76E+16,3.22187E+15,2.02834E+14,2.08739E+14,2.0845E+13
446,1.76E+16,3.27779E+15,1.92029E+14,2.20766E+14,2.0845E+13
448,1.76E+16,3.23832E+15,1.91416E+14,1.97729E+14,2.0845E+13
450,1.76E+16,3.07197E+15,2.0512E+14,1.9765E+14,2.0845E+13
452,1.75E+16,3.18996E+15,2.09506E+14,2.15653E+14,2.0845E+13
454,1.75E+16,3.23075E+15,2.08784E+14,1.99218E+14,2.0845E+13
456,1.75E+16,3.09129E+15,2.01418E+14,2.0868E+14,2.0845E+13
458,1.75E+16,3.08182E+15,1.97997E+14,1.92643E+14,2.0845E+13
460,1.74E+16,3.08953E+15,1.92334E+14,1.89536E+14,2.0845E+13
462,1.74E+16,3.13495E+15,2.01775E+14,1.73496E+14,2.0845E+13
464,1.74E+16,3.0663E+15,1.92431E+14,1.89329E+14,2.0845E+13
466,1.74E+16,3.13909E+15,1.94121E+14,1.92831E+14,2.0845E+13
468,1.74E+16,3.11004E+15,1.87599E+14,2.0896E+14,2.0845E+13
470,1.74E+16,3.16278E+15,1.82897E+14,1.84974E+14,2.0845E+13
472,1.73E+16,3.0761E+15,1.93541E+14,1.99325E+14,2.0845E+13
474,1.73E+16,3.04376E+15,1.8989E+14,1.93014E+14,2.0845E+13
476,1.73E+16,3.02045E+15,1.84814E+14,2.06108E+14,2.0845E+13
478,1.73E+16,3.10372E+15,2.00204E+14,1.82557E+14,2.0845E+13
480,1.73E+16,2.91728E+15,1.89934E+14,2.04174E+14,2.0845E+13
482,1.72E+16,3.00333E+15,1.82941E+14,1.88739E+14,2.0845E+13
484,1.72E+16,2.83121E+15,1.99083E+14,1.88075E+14,2.0845E+13
486,1.72E+16,3.08766E+15,1.85967E+14,2.04742E+14,2.0845E+13
488,1.72E+16,3.0494E+15,1.89393E+14,1.87608E+14,2.0845E+13
490,1.72E+16,3.04301E+15,2.20707E+14,2.01538E+14,2.0845E+13
492,1.72E+16,2.98975E+15,1.8446E+14,1.84542E+14,2.0845E+13
494,1.71E+16,3.06345E+15,1.85175E+14,1.95915E+14,2.0845E+13
496,1.71E+16,3.00629E+15,1.98271E+14,1.88692E+14,2.0845E+13
498,1.71E+16,2.82474E+15,2.02599E+14,1.83529E+14,2.0845E+13
500,1.71E+16,2.99467E+15,1.91427E+14,1.9875E+14,2.0845E+13
502,1.71E+16,2.91804E+15,2.10818E+14,2.13767E+14,2.0845E+13
504,1.71E+16,2.92366E+15,2.00359E+14,1.87198E+14,2.0845E+13
506,1.71E+16,2.91182E+15,1.95541E+14,1.8732E+14,2.0845E+13
508,1.70E+16,3.04271E+15,1.88962E+14,1.72973E+14,2.0845E+13
510,1.70E+16,2.89262E+15,1.97338E+14,1.88411E+14,2.0845E+13
512,1.70E+16,2.9906E+15,1.91334E+14,1.73722E+14,2.0845E+13
514,1.70E+16,2.84099E+15,1.99385E+14,1.7539E+14,2.0845E+13
516,1.70E+16,2.86691E+15,2.04547E+14,1.75311E+14,2.0845E+13
518,1.70E+16,2.95819E+15,2.11176E+14,1.87089E+14,2.0845E+13
520,1.70E+16,3.02812E+15,2.10843E+14,1.76257E+14,2.0845E+13
522,1.69E+16,2.8901E+15,1.8723E+14,1.72828E+14,2.0845E+13
524,1.69E+16,2.97682E+15,2.26701E+14,1.88505E+14,2.0845E+13
526,1.69E+16,2.94557E+15,1.97778E+14,1.86869E+14,2.0845E+13
528,1.69E+16,2.73756E+15,1.94297E+14,1.87699E+14,2.0845E+13
530,1.69E+16,2.73005E+15,2.1155E+14,1.80796E+14,2.0845E+13
532,1.69E+16,2.79301E+15,2.03597E+14,1.90848E+14,2.0845E+13
534,1.69E+16,2.89809E+15,1.82403E+14,1.70117E+14,2.0845E+13
536,1.68E+16,2.88027E+15,1.85931E+14,1.80008E+14,2.0845E+13
538,1.68E+16,2.77391E+15,1.93775E+14,1.89903E+14,2.0845E+13
540,1.68E+16,2.79541E+15,1.9664E+14,1.89086E+14,2.0845E+13
542,1.68E+16,2.83164E+15,2.05009E+14,1.87945E+14,2.0845E+13
544,1.68E+16,2.89852E+15,1.78931E+14,1.79307E+14,2.0845E+13
546,1.68E+16,2.64222E+15,2.04591E+14,1.87369E+14,2.0845E+13
548,1.67E+16,2.81983E+15,1.8829E+14,1.91902E+14,2.0845E+13
550,1.67E+16,2.88634E+15,1.88476E+14,1.77417E+14,2.0845E+13
552,1.67E+16,2.79965E+15,2.0026E+14,1.7012E+14,2.0845E+13
554,1.67E+16,2.91415E+15,2.11307E+14,1.79358E+14,2.0845E+13
556,1.67E+16,2.8041E+15,2.05982E+14,1.79438E+14,2.0845E+13
558,1.67E+16,2.74916E+15,2.05753E+14,1.61062E+14,2.0845E+13
560,1.67E+16,2.70481E+15,1.84307E+14,1.73846E+14,2.0845E+13
562,1.67E+16,2.83687E+15,2.15323E+14,1.85267E+14,2.0845E+13
564,1.66E+16,2.86727E+15,2.05382E+14,1.89494E+14,2.0845E+13
566,1.66E+16,2.7601E+15,1.87868E+14,1.7642E+14,2.0845E+13
568,1.66E+16,2.82864E+15,2.31783E+14,1.76567E+14,2.0845E+13
570,1.66E+16,2.79645E+15,1.94781E+14,1.66655E+14,2.0845E+13
572,1.66E+16,2.57248E+15,2.05323E+14,1.65834E+14,2.0845E+13
574,1.66E+16,2.65588E+15,1.88227E+14,1.72441E+14,2.0845E+13
576,1.66E+16,2.74778E+15,1.89529E+14,1.83844E+14,2.0845E+13
578,1.65E+16,2.53467E+15,1.97831E+14,1.59061E+14,2.0845E+13
580,1.65E+16,2.80305E+15,1.9703E+14,1.58661E+14,2.0845E+13
582,1.65E+16,2.68943E+15,1.8151E+14,1.76641E+14,2.0845E+13
584,1.65E+16,2.73054E+15,2.00404E+14,1.80097E+14,2.0845E+13
586,1.65E+16,2.79795E+15,2.05233E+14,1.80266E+14,2.0845E+13
588,1.65E+16,2.63125E+15,2.03926E+14,1.73135E+14,2.0845E+13
590,1.65E+16,2.68246E+15,2.10973E+14,1.69023E+14,2.0845E+13
592,1.64E+16,2.68421E+15,2.00021E+14,1.75122E+14,2.0845E+13
594,1.64E+16,2.50318E+15,1.95157E+14,1.7323E+14,2.0845E+13
596,1.64E+16,2.75964E+15,1.94386E+14,1.61867E+14,2.0845E+13
598,1.64E+16,2.70544E+15,1.99456E+14,1.74829E+14,2.0845E+13
600,1.64E+16,2.64779E+15,1.98901E+14,1.72402E+14,2.0845E+13
