Time,O3,NO2,NO3,N2O5,HONO
190,5.39E+16,3.65366E+15,1.91317E+14,4.38795E+14,2.37488E+13
192,5.41E+16,3.71181E+15,1.95422E+14,4.36634E+14,2.41268E+13
194,5.43E+16,3.59854E+15,1.92622E+14,4.57344E+14,2.33905E+13
196,5.46E+16,3.57002E+15,1.85435E+14,4.56127E+14,2.32051E+13
198,5.48E+16,3.90257E+15,1.89935E+14,4.54067E+14,2.43763E+13
200,5.51E+16,3.93037E+15,1.87749E+14,4.58039E+14,2.55474E+13
202,5.53E+16,3.6355E+15,2.00527E+14,4.73867E+14,2.36307E+13
204,5.54E+16,3.96557E+15,2.0192E+14,4.70344E+14,2.57762E+13
206,5.57E+16,3.94483E+15,1.91466E+14,4.82372E+14,2.58906E+13
208,5.59E+16,4.03563E+15,1.96308E+14,4.77861E+14,2.60049E+13
210,5.61E+16,4.01835E+15,2.12333E+14,4.81803E+14,2.61193E+13
212,5.64E+16,3.9826E+15,2.15262E+14,4.58529E+14,2.58869E+13
214,5.67E+16,3.87424E+15,1.98511E+14,4.71774E+14,2.51826E+13
216,5.69E+16,4.05643E+15,1.92085E+14,4.81842E+14,2.52309E+13
218,5.71E+16,3.88911E+15,2.1454E+14,4.74624E+14,2.52792E+13
220,5.74E+16,3.96927E+15,2.0495E+14,4.67858E+14,2.58003E+13
222,5.77E+16,4.08397E+15,1.96491E+14,4.68389E+14,2.65458E+13
224,5.78E+16,3.93671E+15,1.96504E+14,4.66529E+14,2.68842E+13
226,5.80E+16,4.1881E+15,2.19727E+14,4.83716E+14,2.72226E+13
228,5.81E+16,4.09583E+15,2.05133E+14,4.56613E+14,2.66229E+13
230,5.83E+16,4.11202E+15,2.00373E+14,4.99915E+14,2.67282E+13
232,5.84E+16,4.30219E+15,2.18944E+14,4.82518E+14,2.79643E+13
234,5.86E+16,3.97951E+15,2.17061E+14,4.77632E+14,2.58668E+13
236,5.88E+16,4.30719E+15,2.25414E+14,4.63438E+14,2.79967E+13
238,5.90E+16,4.32153E+15,2.16804E+14,4.7004E+14,2.82419E+13
240,5.91E+16,4.38263E+15,2.33897E+14,4.68263E+14,2.84871E+13
242,5.93E+16,4.2414E+15,2.24561E+14,4.82861E+14,2.75691E+13
244,5.94E+16,4.35532E+15,2.22484E+14,4.68883E+14,2.79292E+13
246,5.96E+16,4.55957E+15,2.12656E+14,4.60204E+14,2.82894E+13
248,5.97E+16,4.40762E+15,2.42812E+14,4.74809E+14,2.86495E+13
250,5.98E+16,4.32626E+15,2.4389E+14,4.86388E+14,2.81207E+13
252,5.99E+16,4.51308E+15,2.39636E+14,4.82692E+14,2.93351E+13
254,6.00E+16,4.51243E+15,2.286E+14,4.80788E+14,2.93308E+13
256,6.04E+16,4.58641E+15,2.27533E+14,4.70558E+14,2.98117E+13
258,6.05E+16,4.49327E+15,2.42346E+14,4.65217E+14,2.92062E+13
260,6.07E+16,4.53117E+15,2.29803E+14,4.61442E+14,2.94526E+13
262,6.08E+16,4.52441E+15,2.36812E+14,4.65713E+14,2.94086E+13
264,6.10E+16,4.57047E+15,2.28379E+14,4.78942E+14,2.8869E+13
266,6.11E+16,4.35838E+15,2.32972E+14,4.79908E+14,2.83294E+13
268,6.14E+16,4.49573E+15,2.43392E+14,4.55449E+14,2.92222E+13
270,6.16E+16,4.64243E+15,2.35044E+14,4.36303E+14,3.01758E+13
272,6.17E+16,4.7157E+15,2.41276E+14,4.60786E+14,2.9779E+13
274,6.18E+16,4.52032E+15,2.41158E+14,4.54199E+14,2.93821E+13
276,6.19E+16,4.77292E+15,2.42493E+14,4.58973E+14,3.1024E+13
278,6.20E+16,4.60399E+15,2.42525E+14,4.51046E+14,2.99259E+13
280,6.23E+16,4.60658E+15,2.38265E+14,4.59514E+14,2.99428E+13
282,6.24E+16,4.83922E+15,2.57996E+14,4.3835E+14,3.02164E+13
284,6.25E+16,4.87536E+15,2.57157E+14,4.40651E+14,3.04901E+13
286,6.28E+16,4.73288E+15,2.30948E+14,4.52139E+14,3.07637E+13
288,6.29E+16,4.65637E+15,2.531E+14,4.352E+14,3.10361E+13
290,6.30E+16,4.8167E+15,2.52666E+14,4.30091E+14,3.13085E+13
292,6.31E+16,4.7028E+15,2.2941E+14,4.57835E+14,3.05682E+13
294,6.33E+16,4.90247E+15,2.5093E+14,4.22233E+14,3.09663E+13
296,6.34E+16,4.82528E+15,2.45344E+14,4.42295E+14,3.13643E+13
298,6.35E+16,4.87988E+15,2.48736E+14,4.12188E+14,3.17192E+13
300,6.37E+16,4.78469E+15,2.44201E+14,4.51648E+14,3.2275E+13
302,6.40E+16,5.05089E+15,2.60629E+14,4.19969E+14,3.28308E+13
304,6.41E+16,4.99569E+15,2.50547E+14,4.34627E+14,3.26516E+13
306,6.42E+16,5.13665E+15,2.4369E+14,4.37028E+14,3.24724E+13
308,6.43E+16,5.07882E+15,2.46336E+14,4.22297E+14,3.22932E+13
310,6.44E+16,5.0873E+15,2.53946E+14,4.49944E+14,3.2114E+13
312,6.45E+16,4.91304E+15,2.567E+14,4.06028E+14,3.19347E+13
314,6.46E+16,4.9848E+15,2.62469E+14,4.16362E+14,3.18001E+13
316,6.47E+16,4.87161E+15,2.47723E+14,4.27257E+14,3.16655E+13
318,6.47E+16,5.00389E+15,2.6534E+14,4.24675E+14,3.25253E+13
320,6.49E+16,5.02132E+15,2.46384E+14,4.43565E+14,3.28423E+13
322,6.50E+16,5.1715E+15,2.69106E+14,4.30467E+14,3.31593E+13
324,6.51E+16,5.15021E+15,2.67346E+14,4.42449E+14,3.34764E+13
326,6.52E+16,4.85059E+15,2.53746E+14,4.22205E+14,3.15288E+13
328,6.52E+16,5.18549E+15,2.43586E+14,4.27157E+14,3.17113E+13
330,6.53E+16,5.14615E+15,2.71444E+14,4.38946E+14,3.18938E+13
332,6.54E+16,5.19234E+15,2.48352E+14,4.45067E+14,3.20763E+13
334,6.55E+16,5.25061E+15,2.66922E+14,4.404E+14,3.22587E+13
336,6.57E+16,4.99095E+15,2.50501E+14,4.14944E+14,3.24412E+13
338,6.57E+16,5.03262E+15,2.59239E+14,4.44561E+14,3.34176E+13
340,6.57E+16,5.2914E+15,2.793E+14,4.44313E+14,3.43941E+13
342,6.60E+16,5.22223E+15,2.5832E+14,4.448E+14,3.45341E+13
344,6.61E+16,5.21952E+15,2.6312E+14,4.3063E+14,3.4674E+13
346,6.63E+16,5.16619E+15,2.58398E+14,4.42768E+14,3.4814E+13
348,6.62E+16,5.33282E+15,2.68795E+14,4.54571E+14,3.4954E+13
350,6.65E+16,5.26213E+15,2.70176E+14,4.14539E+14,3.50939E+13
352,6.66E+16,5.26473E+15,2.6046E+14,4.08754E+14,3.52339E+13
354,6.67E+16,5.24679E+15,2.75272E+14,4.15091E+14,3.53739E+13
356,6.67E+16,5.46367E+15,2.66277E+14,4.21612E+14,3.55139E+13
358,6.68E+16,5.46091E+15,2.72226E+14,4.27433E+14,3.54468E+13
360,6.68E+16,5.46133E+15,2.65754E+14,4.24962E+14,3.53798E+13
362,6.69E+16,5.44441E+15,2.92577E+14,4.12425E+14,3.53128E+13
364,6.70E+16,5.5674E+15,2.59842E+14,4.12913E+14,3.52458E+13
366,6.71E+16,5.31605E+15,2.84865E+14,4.13548E+14,3.51788E+13
368,6.71E+16,5.54606E+15,2.69833E+14,4.22275E+14,3.51118E+13
370,6.72E+16,5.39151E+15,2.68047E+14,4.26179E+14,3.50448E+13
372,6.73E+16,5.4425E+15,2.6586E+14,4.09242E+14,3.51305E+13
374,6.74E+16,5.63521E+15,2.79525E+14,4.27047E+14,3.52162E+13
376,6.75E+16,5.56603E+15,2.75119E+14,4.30215E+14,3.53019E+13
378,6.77E+16,5.60288E+15,2.62745E+14,4.1165E+14,3.53876E+13
380,6.76E+16,5.59752E+15,2.80467E+14,4.22003E+14,3.54733E+13
382,6.79E+16,5.61558E+15,2.83097E+14,4.16098E+14,3.5559E+13
384,6.78E+16,5.59682E+15,2.91111E+14,4.24069E+14,3.56447E+13
386,6.80E+16,5.57568E+15,2.66284E+14,4.14357E+14,3.57304E+13
388,6.81E+16,5.51016E+15,3.09855E+14,4.18565E+14,3.58161E+13
390,6.82E+16,5.37418E+15,3.01966E+14,4.05338E+14,3.61124E+13
392,6.82E+16,5.58701E+15,2.7611E+14,4.21525E+14,3.64088E+13
394,6.82E+16,5.57573E+15,2.81456E+14,4.29754E+14,3.67052E+13
396,6.83E+16,5.5756E+15,2.82692E+14,4.14575E+14,3.70016E+13
398,6.83E+16,5.73815E+15,2.76054E+14,4.23254E+14,3.7298E+13
400,6.84E+16,5.57987E+15,2.86861E+14,4.14362E+14,3.73587E+13
402,6.85E+16,5.67536E+15,2.82103E+14,4.16113E+14,3.74194E+13
404,6.85E+16,5.73303E+15,2.87929E+14,4.00931E+14,3.74802E+13
406,6.86E+16,5.70601E+15,3.00271E+14,4.28051E+14,3.75409E+13
408,6.87E+16,5.65908E+15,3.02695E+14,4.29358E+14,3.76016E+13
410,6.89E+16,5.83854E+15,2.84251E+14,4.16395E+14,3.76624E+13
412,6.91E+16,5.69906E+15,2.94149E+14,4.1341E+14,3.77231E+13
414,6.90E+16,5.7435E+15,2.91474E+14,4.20614E+14,3.77838E+13
416,6.91E+16,5.58026E+15,2.99379E+14,4.08899E+14,3.78445E+13
418,6.92E+16,5.85643E+15,2.8171E+14,3.86758E+14,3.79053E+13
420,6.93E+16,5.71799E+15,2.99314E+14,4.05118E+14,3.7966E+13
422,6.93E+16,5.72333E+15,2.87214E+14,3.95764E+14,3.80267E+13
424,6.94E+16,5.81058E+15,2.97916E+14,4.10766E+14,3.80875E+13
426,6.94E+16,5.89869E+15,3.09668E+14,3.97004E+14,3.81482E+13
428,6.95E+16,5.64596E+15,3.0217E+14,4.19319E+14,3.82089E+13
430,6.95E+16,5.91564E+15,2.99153E+14,4.17737E+14,3.82696E+13
432,6.96E+16,5.98034E+15,2.86119E+14,3.99203E+14,3.83304E+13
434,6.97E+16,5.91697E+15,2.98311E+14,4.218E+14,3.83911E+13
436,6.97E+16,5.88674E+15,3.00027E+14,4.21956E+14,3.84518E+13
438,7.00E+16,5.784E+15,2.94553E+14,3.76887E+14,3.85126E+13
440,7.01E+16,5.86127E+15,2.96341E+14,3.95703E+14,3.85733E+13
442,6.99E+16,5.59622E+15,2.95856E+14,4.15764E+14,3.8634E+13
444,7.02E+16,6.05643E+15,2.88686E+14,3.85281E+14,3.86947E+13
446,7.02E+16,5.93521E+15,3.05955E+14,4.06107E+14,3.87555E+13
448,7.03E+16,6.11057E+15,3.15682E+14,3.99472E+14,3.88162E+13
450,7.03E+16,5.95924E+15,2.9812E+14,3.87585E+14,3.88769E+13
452,7.04E+16,5.99673E+15,2.86828E+14,4.04951E+14,3.89377E+13
454,7.04E+16,5.82159E+15,3.04996E+14,3.80407E+14,3.89984E+13
456,7.05E+16,6.20021E+15,3.15628E+14,4.08108E+14,3.90591E+13
458,7.06E+16,6.06521E+15,3.30008E+14,3.88075E+14,3.91198E+13
460,7.05E+16,5.93225E+15,3.02305E+14,3.98433E+14,3.91806E+13
462,7.06E+16,5.92396E+15,3.0647E+14,4.03947E+14,3.92413E+13
464,7.07E+16,6.19143E+15,3.14955E+14,4.05548E+14,3.9302E+13
466,7.09E+16,6.09829E+15,3.09014E+14,3.93216E+14,3.93628E+13
468,7.09E+16,6.14956E+15,3.32718E+14,3.80425E+14,3.94235E+13
470,7.10E+16,6.02628E+15,3.10304E+14,3.81024E+14,3.94842E+13
472,7.10E+16,5.98205E+15,3.02482E+14,3.81873E+14,3.95449E+13
474,7.11E+16,6.09358E+15,3.29168E+14,3.91748E+14,3.96057E+13
476,7.12E+16,6.07612E+15,3.04763E+14,3.81414E+14,3.96664E+13
478,7.12E+16,6.06048E+15,3.24189E+14,3.90956E+14,3.97271E+13
480,7.13E+16,6.04272E+15,3.14717E+14,3.84828E+14,3.97879E+13
482,7.13E+16,6.10887E+15,3.11278E+14,3.99992E+14,3.98486E+13
484,7.14E+16,6.24299E+15,3.05593E+14,3.97911E+14,3.99093E+13
486,7.15E+16,6.16612E+15,3.26501E+14,3.75344E+14,3.997E+13
488,7.15E+16,5.96241E+15,3.15452E+14,3.89672E+14,4.00308E+13
490,7.16E+16,6.24932E+15,3.103E+14,3.65094E+14,4.00915E+13
492,7.16E+16,6.22404E+15,3.22002E+14,3.87888E+14,4.01522E+13
494,7.17E+16,6.2505E+15,3.07907E+14,3.76493E+14,4.0213E+13
496,7.16E+16,6.15549E+15,3.17654E+14,3.89101E+14,4.02737E+13
498,7.17E+16,6.21033E+15,3.11852E+14,3.78636E+14,4.03344E+13
500,7.17E+16,6.18585E+15,3.20844E+14,3.86925E+14,4.03951E+13
502,7.18E+16,6.23769E+15,3.23582E+14,3.82096E+14,4.04559E+13
504,7.19E+16,6.3421E+15,3.24429E+14,3.93713E+14,4.05166E+13
506,7.18E+16,6.03725E+15,3.14221E+14,3.90574E+14,4.05773E+13
508,7.19E+16,6.33027E+15,3.39136E+14,3.94613E+14,4.06381E+13
510,7.19E+16,6.30898E+15,3.30455E+14,3.94144E+14,4.06988E+13
512,7.20E+16,6.3895E+15,3.21702E+14,3.94302E+14,4.07595E+13
514,7.20E+16,6.27634E+15,3.33845E+14,3.68171E+14,4.08202E+13
516,7.20E+16,6.30343E+15,3.16376E+14,3.95218E+14,4.0881E+13
518,7.21E+16,6.29872E+15,3.42269E+14,3.87869E+14,4.09417E+13
520,7.21E+16,6.38757E+15,3.38811E+14,3.69575E+14,4.09417E+13
522,7.21E+16,6.34432E+15,3.31965E+14,3.90362E+14,4.09417E+13
524,7.22E+16,6.32968E+15,3.28477E+14,3.75258E+14,4.09417E+13
526,7.22E+16,6.36832E+15,3.55623E+14,4.05564E+14,4.09417E+13
528,7.23E+16,6.22494E+15,3.42626E+14,3.77272E+14,4.09417E+13
530,7.23E+16,6.47658E+15,3.13787E+14,3.82689E+14,4.09417E+13
532,7.23E+16,6.27778E+15,3.16444E+14,3.76816E+14,4.09417E+13
534,7.24E+16,6.34544E+15,3.33311E+14,3.92792E+14,4.09417E+13
536,7.24E+16,6.414E+15,3.20162E+14,3.89494E+14,4.09417E+13
538,7.24E+16,6.37461E+15,3.27735E+14,3.95843E+14,4.09417E+13
540,7.25E+16,6.45829E+15,3.31003E+14,3.9028E+14,4.09417E+13
542,7.25E+16,6.24954E+15,3.16369E+14,3.81722E+14,4.09417E+13
544,7.25E+16,6.58566E+15,3.30882E+14,4.01477E+14,4.09417E+13
546,7.25E+16,6.53837E+15,3.41614E+14,3.88544E+14,4.09417E+13
548,7.26E+16,6.48983E+15,3.35107E+14,3.99677E+14,4.09417E+13
550,7.26E+16,6.2903E+15,3.4242E+14,3.91785E+14,4.09417E+13
552,7.26E+16,6.48221E+15,3.44585E+14,3.83132E+14,4.09417E+13
554,7.27E+16,6.50588E+15,3.33493E+14,4.04376E+14,4.09417E+13
556,7.27E+16,6.43979E+15,3.27455E+14,3.87304E+14,4.09417E+13
558,7.27E+16,6.41255E+15,3.39274E+14,3.97915E+14,4.09417E+13
560,7.28E+16,6.40295E+15,3.28399E+14,3.99536E+14,4.09417E+13
562,7.28E+16,6.45226E+15,3.22259E+14,4.06891E+14,4.09417E+13
564,7.30E+16,6.61599E+15,3.5067E+14,3.71993E+14,4.09417E+13
566,7.29E+16,6.60153E+15,3.27512E+14,3.8523E+14,4.09417E+13
568,7.28E+16,6.59649E+15,3.4411E+14,3.95131E+14,4.09417E+13
570,7.28E+16,6.60273E+15,3.42128E+14,3.91171E+14,4.09417E+13
572,7.28E+16,6.50818E+15,3.52264E+14,4.12482E+14,4.09417E+13
574,7.30E+16,6.55052E+15,3.43592E+14,3.68579E+14,4.09417E+13
576,7.30E+16,6.71996E+15,3.48575E+14,3.71122E+14,4.09417E+13
578,7.30E+16,6.55574E+15,3.38529E+14,3.84889E+14,4.09417E+13
580,7.31E+16,6.63995E+15,3.45869E+14,3.74233E+14,4.09417E+13
582,7.30E+16,6.64385E+15,3.55087E+14,3.68028E+14,4.09417E+13
584,7.29E+16,6.67909E+15,3.54751E+14,3.73906E+14,4.09417E+13
586,7.29E+16,6.65824E+15,3.42818E+14,4.05055E+14,4.09417E+13
588,7.31E+16,6.62264E+15,3.36661E+14,3.76038E+14,4.09417E+13
590,7.31E+16,6.63528E+15,3.49573E+14,3.79495E+14,4.09417E+13
592,7.31E+16,6.73865E+15,3.37941E+14,3.66053E+14,4.09417E+13
594,7.31E+16,6.44586E+15,3.52778E+14,3.67799E+14,4.09417E+13
596,7.32E+16,6.66275E+15,3.51246E+14,3.82573E+14,4.09417E+13
598,7.31E+16,6.67368E+15,3.5045E+14,3.92186E+14,4.09417E+13
600,7.34E+16,6.77919E+15,3.55579E+14,3.66747E+14,4.09417E+13
