time_min,NO3- (uM),NO2- (uM),O3 (nM),H2O2 (uM),OH (pM),HO2 (pM),O2- (pM),ONOOH (pM),ONOO- (pM),O2NOOH (pM),O2NOO- (pM),O3- (pM),HO3 (pM),O (pM)
3.9000,2.050821e+01,4.888057e-01,5.568904e+00,6.645212e+00,6.539253e-02,2.429793e+00,5.322334e+00,1.412068e+00,4.902173e-02,3.699006e+02,6.436029e+01,7.274348e-06,2.148125e-04,2.128313e-06
3.9333,2.076942e+01,5.240213e-01,5.324241e+00,6.728440e+00,6.338696e-02,2.527176e+00,5.465761e+00,1.319335e+00,4.522411e-02,3.680479e+02,6.322945e+01,6.756590e-06,2.031132e-04,2.095825e-06
3.9667,2.103149e+01,5.605437e-01,5.096233e+00,6.811941e+00,6.147797e-02,2.619295e+00,5.594048e+00,1.235163e+00,4.180864e-02,3.663905e+02,6.215642e+01,6.323121e-06,1.924606e-04,2.064073e-06
4.0000,2.129440e+01,5.983706e-01,4.883259e+00,6.895717e+00,5.965184e-02,2.706110e+00,5.707661e+00,1.159416e+00,3.875718e-02,3.649157e+02,6.113716e+01,5.917670e-06,1.828062e-04,2.033026e-06
4.0333,2.155825e+01,6.374986e-01,4.683954e+00,6.979763e+00,5.789817e-02,2.787583e+00,5.807008e+00,1.091866e+00,3.604905e-02,3.636279e+02,6.017025e+01,5.562581e-06,1.740777e-04,2.002656e-06
4.0667,2.182300e+01,6.779201e-01,4.497860e+00,7.064085e+00,5.620702e-02,2.863638e+00,5.892442e+00,1.030911e+00,3.362006e-02,3.625150e+02,5.925203e+01,5.235132e-06,1.658955e-04,1.972942e-06
4.1000,2.208855e+01,7.196257e-01,4.323306e+00,7.148690e+00,5.457253e-02,2.934199e+00,5.964335e+00,9.763254e-01,3.145336e-02,3.615638e+02,5.837911e+01,4.931302e-06,1.585839e-04,1.943856e-06
4.1333,2.235486e+01,7.626141e-01,4.159185e+00,7.233576e+00,5.298836e-02,2.999163e+00,6.022966e+00,9.270632e-01,2.950664e-02,3.607657e+02,5.754872e+01,4.657868e-06,1.517409e-04,1.915377e-06
4.1667,2.262199e+01,8.068975e-01,4.003851e+00,7.318730e+00,5.145031e-02,3.058435e+00,6.068587e+00,8.821875e-01,2.774274e-02,3.600952e+02,5.675521e+01,4.366419e-06,1.453455e-04,1.887481e-06
4.2000,2.289006e+01,8.524823e-01,3.857308e+00,7.404139e+00,4.995628e-02,3.111893e+00,6.101377e+00,8.421117e-01,2.616814e-02,3.595540e+02,5.599734e+01,4.147867e-06,1.395241e-04,1.860151e-06
4.2333,2.315896e+01,8.993637e-01,3.719026e+00,7.489804e+00,4.850277e-02,3.159392e+00,6.121529e+00,8.060531e-01,2.475256e-02,3.591382e+02,5.527364e+01,3.937637e-06,1.340387e-04,1.833370e-06
4.2667,2.342867e+01,9.475413e-01,3.588313e+00,7.575725e+00,4.708820e-02,3.200823e+00,6.129280e+00,7.735867e-01,2.347777e-02,3.588290e+02,5.458023e+01,3.743370e-06,1.289414e-04,1.807118e-06
4.3000,2.369922e+01,9.970003e-01,3.465276e+00,7.661908e+00,4.571178e-02,3.236088e+00,6.124867e+00,7.450983e-01,2.235064e-02,3.586342e+02,5.391729e+01,3.558388e-06,1.242634e-04,1.781382e-06
4.3333,2.397041e+01,1.047730e+00,3.348769e+00,7.748362e+00,4.437096e-02,3.265108e+00,6.108613e+00,7.196070e-01,2.133735e-02,3.585435e+02,5.328279e+01,3.343985e-06,1.198374e-04,1.756143e-06
4.3667,2.424227e+01,1.099724e+00,3.238572e+00,7.835086e+00,4.306622e-02,3.287881e+00,6.080918e+00,6.976399e-01,2.044958e-02,3.585627e+02,5.267664e+01,3.202795e-06,1.158600e-04,1.731387e-06
4.4000,2.451476e+01,1.152971e+00,3.133978e+00,7.922081e+00,4.179548e-02,3.304434e+00,6.042228e+00,6.785457e-01,1.966433e-02,3.587035e+02,5.209974e+01,3.074049e-06,1.120249e-04,1.707097e-06
4.4333,2.478770e+01,1.207471e+00,3.034782e+00,8.009345e+00,4.055813e-02,3.314854e+00,5.993122e+00,6.618283e-01,1.896418e-02,3.589476e+02,5.154893e+01,2.947659e-06,1.084850e-04,1.683261e-06
4.4667,2.506116e+01,1.263220e+00,2.940391e+00,8.096877e+00,3.935364e-02,3.319286e+00,5.934193e+00,6.474391e-01,1.834492e-02,3.592883e+02,5.102230e+01,2.803886e-06,1.051212e-04,1.659865e-06
4.5000,2.533516e+01,1.320220e+00,2.850495e+00,8.184673e+00,3.818111e-02,3.317910e+00,5.866088e+00,6.351240e-01,1.779683e-02,3.597166e+02,5.051781e+01,2.687674e-06,1.019549e-04,1.636893e-06
4.5333,2.560972e+01,1.378479e+00,2.764268e+00,8.272715e+00,3.704027e-02,3.310970e+00,5.789527e+00,6.249261e-01,1.731875e-02,3.602321e+02,5.003459e+01,2.573481e-06,9.898689e-05,1.614333e-06
4.5667,2.588514e+01,1.438006e+00,2.682009e+00,8.360989e+00,3.593024e-02,3.298759e+00,5.705228e+00,6.165868e-01,1.690117e-02,3.608335e+02,4.957118e+01,2.465421e-06,9.614693e-05,1.592174e-06
4.6000,2.616145e+01,1.498803e+00,2.603446e+00,8.449491e+00,3.485046e-02,3.281583e+00,5.613968e+00,6.098577e-01,1.653541e-02,3.615018e+02,4.912437e+01,2.367493e-06,9.338689e-05,1.570404e-06
4.6333,2.643851e+01,1.560861e+00,2.528840e+00,8.538227e+00,3.380073e-02,3.259765e+00,5.516569e+00,6.048602e-01,1.622324e-02,3.622251e+02,4.869241e+01,2.273478e-06,9.071585e-05,1.549013e-06
4.6667,2.671631e+01,1.624166e+00,2.457736e+00,8.627207e+00,3.278035e-02,3.233680e+00,5.413869e+00,6.016535e-01,1.596457e-02,3.630026e+02,4.827480e+01,2.184924e-06,8.830048e-05,1.527989e-06
4.7000,2.699480e+01,1.688706e+00,2.389799e+00,8.716431e+00,3.178900e-02,3.203734e+00,5.306734e+00,6.003108e-01,1.575967e-02,3.638443e+02,4.787254e+01,2.101520e-06,8.606894e-05,1.507321e-06
4.7333,2.727387e+01,1.754473e+00,2.324900e+00,8.805898e+00,3.082602e-02,3.170366e+00,5.196051e+00,6.007480e-01,1.560473e-02,3.647636e+02,4.748708e+01,2.021559e-06,8.399323e-05,1.486998e-06
4.7667,2.755361e+01,1.821461e+00,2.262818e+00,8.895605e+00,2.989056e-02,3.134032e+00,5.082670e+00,6.026122e-01,1.548911e-02,3.657551e+02,4.711714e+01,1.946904e-06,8.197179e-05,1.467011e-06
4.8000,2.783403e+01,1.889671e+00,2.203353e+00,8.985551e+00,2.898223e-02,3.095166e+00,4.967381e+00,6.058715e-01,1.541076e-02,3.668087e+02,4.676093e+01,1.879629e-06,8.001589e-05,1.447349e-06
4.8333,2.811523e+01,1.959100e+00,2.146321e+00,9.075729e+00,2.810033e-02,3.054182e+00,4.850894e+00,6.104687e-01,1.536704e-02,3.679192e+02,4.641724e+01,1.807082e-06,7.811268e-05,1.428004e-06
4.8667,2.839710e+01,2.029741e+00,2.092016e+00,9.166147e+00,2.724437e-02,3.011446e+00,4.733856e+00,6.164055e-01,1.535700e-02,3.690776e+02,4.608479e+01,1.676770e-06,7.635156e-05,1.408966e-06
4.9000,2.867949e+01,2.101574e+00,2.039944e+00,9.256813e+00,2.641392e-02,2.967324e+00,4.616897e+00,6.238890e-01,1.538483e-02,3.702949e+02,4.576495e+01,1.610840e-06,7.474896e-05,1.390227e-06
4.9333,2.896243e+01,2.174603e+00,1.989919e+00,9.347720e+00,2.560776e-02,2.922159e+00,4.500546e+00,6.323814e-01,1.543620e-02,3.715562e+02,4.545543e+01,1.569661e-06,7.306249e-05,1.371777e-06
4.9667,2.924588e+01,2.248828e+00,1.941889e+00,9.438867e+00,2.482599e-02,2.876250e+00,4.385260e+00,6.421405e-01,1.551668e-02,3.728471e+02,4.515435e+01,1.535406e-06,7.149254e-05,1.353610e-06
5.0000,2.952981e+01,2.324239e+00,1.895643e+00,9.530247e+00,2.406794e-02,2.829867e+00,4.271429e+00,6.533936e-01,1.563083e-02,3.741948e+02,4.486472e+01,1.492407e-06,7.006289e-05,1.335714e-06
5.0333,2.981442e+01,2.400846e+00,1.850706e+00,9.621839e+00,2.333281e-02,2.783283e+00,4.159389e+00,6.658775e-01,1.577126e-02,3.756071e+02,4.458676e+01,1.349167e-06,6.868210e-05,1.318086e-06
5.0667,3.009987e+01,2.478661e+00,1.807498e+00,9.713627e+00,2.261992e-02,2.736708e+00,4.049386e+00,6.795336e-01,1.593572e-02,3.770764e+02,4.431901e+01,1.336164e-06,6.730198e-05,1.300705e-06
5.1000,3.038606e+01,2.557751e+00,1.765653e+00,9.805611e+00,2.192860e-02,2.690300e+00,3.941619e+00,6.943279e-01,1.612273e-02,3.785948e+02,4.406041e+01,1.318494e-06,6.599388e-05,1.283587e-06
5.1333,3.067293e+01,2.638190e+00,1.725157e+00,9.897789e+00,2.125834e-02,2.644194e+00,3.836235e+00,7.101969e-01,1.633017e-02,3.801480e+02,4.380913e+01,1.314020e-06,6.467636e-05,1.266714e-06
5.1667,3.096043e+01,2.719961e+00,1.686024e+00,9.990159e+00,2.060871e-02,2.598487e+00,3.733328e+00,7.271850e-01,1.655848e-02,3.817220e+02,4.356351e+01,1.286261e-06,6.337741e-05,1.250080e-06
5.2000,3.124843e+01,2.803023e+00,1.648687e+00,1.008273e+01,1.997933e-02,2.553263e+00,3.632975e+00,7.454570e-01,1.681084e-02,3.833165e+02,4.332359e+01,1.250615e-06,6.213780e-05,1.233681e-06
5.2333,3.153690e+01,2.887229e+00,1.613092e+00,1.017552e+01,1.936961e-02,2.508615e+00,3.535252e+00,7.649655e-01,1.708552e-02,3.849310e+02,4.308927e+01,1.213681e-06,6.095273e-05,1.217509e-06
5.2667,3.182591e+01,2.972553e+00,1.578869e+00,1.026853e+01,1.877877e-02,2.464616e+00,3.440187e+00,7.856281e-01,1.738000e-02,3.865571e+02,4.285944e+01,1.152943e-06,5.983518e-05,1.201559e-06
5.3000,3.211551e+01,3.058996e+00,1.546023e+00,1.036175e+01,1.820641e-02,2.421331e+00,3.347801e+00,8.074347e-01,1.769347e-02,3.881870e+02,4.263307e+01,1.124760e-06,5.877325e-05,1.185826e-06
5.3333,3.240559e+01,3.146398e+00,1.514730e+00,1.045519e+01,1.765223e-02,2.378807e+00,3.258106e+00,8.305314e-01,1.802860e-02,3.898291e+02,4.241116e+01,1.099777e-06,5.778483e-05,1.170305e-06
5.3667,3.269616e+01,3.234697e+00,1.484535e+00,1.054883e+01,1.711557e-02,2.337114e+00,3.171127e+00,8.548700e-01,1.838374e-02,3.915010e+02,4.219554e+01,1.072185e-06,5.681269e-05,1.154989e-06
5.4000,3.298733e+01,3.324048e+00,1.455206e+00,1.064268e+01,1.659550e-02,2.296293e+00,3.086834e+00,8.802861e-01,1.875468e-02,3.931999e+02,4.198549e+01,1.048539e-06,5.589826e-05,1.139875e-06
5.4333,3.327913e+01,3.414588e+00,1.426692e+00,1.073671e+01,1.609183e-02,2.256363e+00,3.005179e+00,9.068909e-01,1.914328e-02,3.949218e+02,4.178038e+01,1.031023e-06,5.503588e-05,1.124956e-06
5.4667,3.357155e+01,3.506182e+00,1.399318e+00,1.083094e+01,1.560420e-02,2.217333e+00,2.926111e+00,9.347855e-01,1.955113e-02,3.966769e+02,4.158118e+01,1.009932e-06,5.421939e-05,1.110230e-06
5.5000,3.386463e+01,3.598957e+00,1.372560e+00,1.092537e+01,1.513192e-02,2.179201e+00,2.849559e+00,9.639451e-01,1.997711e-02,3.984739e+02,4.138856e+01,9.459914e-07,5.337889e-05,1.095692e-06
5.5333,3.415849e+01,3.693136e+00,1.346294e+00,1.101999e+01,1.467461e-02,2.141981e+00,2.775461e+00,9.945065e-01,2.042336e-02,4.003268e+02,4.120351e+01,8.783446e-07,5.259234e-05,1.081338e-06
5.5667,3.445308e+01,3.788652e+00,1.321081e+00,1.111481e+01,1.423164e-02,2.105647e+00,2.703733e+00,1.026375e+00,2.088739e-02,4.022291e+02,4.102529e+01,8.701189e-07,5.179284e-05,1.067165e-06
5.6000,3.474813e+01,3.885319e+00,1.296924e+00,1.120984e+01,1.380273e-02,2.070184e+00,2.634328e+00,1.059412e+00,2.136613e-02,4.041505e+02,4.085112e+01,8.669992e-07,5.100836e-05,1.053169e-06
5.6333,3.504349e+01,3.982998e+00,1.273744e+00,1.130509e+01,1.338757e-02,2.035588e+00,2.567202e+00,1.093695e+00,2.186081e-02,4.060903e+02,4.068111e+01,8.811178e-07,5.025536e-05,1.039348e-06
5.6667,3.533927e+01,4.081636e+00,1.251553e+00,1.140055e+01,1.298568e-02,2.001872e+00,2.502306e+00,1.129222e+00,2.237091e-02,4.080573e+02,4.051589e+01,8.319233e-07,4.958291e-05,1.025698e-06
5.7000,3.563547e+01,4.181251e+00,1.230074e+00,1.149624e+01,1.259659e-02,1.969030e+00,2.439579e+00,1.166007e+00,2.289621e-02,4.100548e+02,4.035565e+01,7.574230e-07,4.894767e-05,1.012215e-06
5.7333,3.593200e+01,4.281930e+00,1.209202e+00,1.159214e+01,1.221984e-02,1.937061e+00,2.378968e+00,1.204057e+00,2.343647e-02,4.120893e+02,4.020098e+01,7.891498e-07,4.828587e-05,9.988970e-07
5.7667,3.622892e+01,4.383757e+00,1.188782e+00,1.168826e+01,1.185492e-02,1.905940e+00,2.320389e+00,1.243321e+00,2.399024e-02,4.141509e+02,4.005069e+01,7.951832e-07,4.762416e-05,9.857402e-07
5.8000,3.652628e+01,4.486679e+00,1.169059e+00,1.178459e+01,1.150169e-02,1.875645e+00,2.263760e+00,1.283892e+00,2.455888e-02,4.162275e+02,3.990348e+01,7.729914e-07,4.701466e-05,9.727426e-07
5.8333,3.682414e+01,4.590687e+00,1.149787e+00,1.188112e+01,1.115968e-02,1.846141e+00,2.208995e+00,1.325867e+00,2.514373e-02,4.183303e+02,3.976025e+01,7.797087e-07,4.642180e-05,9.599014e-07
5.8667,3.712248e+01,4.695899e+00,1.130972e+00,1.197785e+01,1.082858e-02,1.817416e+00,2.156028e+00,1.369263e+00,2.574466e-02,4.204645e+02,3.962137e+01,7.289071e-07,4.583165e-05,9.472142e-07
5.9000,3.742133e+01,4.802203e+00,1.112735e+00,1.207478e+01,1.050804e-02,1.789453e+00,2.104801e+00,1.414121e+00,2.636194e-02,4.226325e+02,3.948697e+01,7.026078e-07,4.530151e-05,9.346792e-07
5.9333,3.772075e+01,4.909646e+00,1.094649e+00,1.217188e+01,1.019778e-02,1.762230e+00,2.055242e+00,1.460396e+00,2.699425e-02,4.248364e+02,3.935701e+01,7.156584e-07,4.452932e-05,9.222932e-07
5.9667,3.802076e+01,5.018239e+00,1.077131e+00,1.226914e+01,9.897343e-03,1.735727e+00,2.007288e+00,1.508133e+00,2.764191e-02,4.270646e+02,3.923034e+01,6.023373e-07,4.394390e-05,9.100549e-07
6.0000,3.832143e+01,5.127917e+00,1.060057e+00,1.236656e+01,9.606340e-03,1.709915e+00,1.960868e+00,1.557376e+00,2.830527e-02,4.293153e+02,3.910661e+01,5.205400e-07,4.345872e-05,8.979626e-07
6.0333,3.862288e+01,5.238682e+00,1.043500e+00,1.246413e+01,9.324504e-03,1.684777e+00,1.915920e+00,1.608220e+00,2.898547e-02,4.315933e+02,3.898607e+01,5.880528e-07,4.295241e-05,8.860139e-07
6.0667,3.892500e+01,5.350570e+00,1.027562e+00,1.256187e+01,9.051598e-03,1.660288e+00,1.872389e+00,1.660656e+00,2.968195e-02,4.339000e+02,3.886891e+01,6.489305e-07,4.245054e-05,8.742079e-07
6.1000,3.922759e+01,5.463612e+00,1.012084e+00,1.265978e+01,8.787376e-03,1.636436e+00,1.830242e+00,1.714660e+00,3.039397e-02,4.362310e+02,3.875485e+01,6.577979e-07,4.198087e-05,8.625419e-07
6.1333,3.953056e+01,5.577743e+00,9.970403e-01,1.275787e+01,8.531919e-03,1.613201e+00,1.789431e+00,1.770139e+00,3.111961e-02,4.385758e+02,3.864304e+01,4.181199e-07,4.132234e-05,8.510147e-07
6.1667,3.983390e+01,5.693010e+00,9.823525e-01,1.285613e+01,8.284111e-03,1.590564e+00,1.749906e+00,1.827184e+00,3.186001e-02,4.409340e+02,3.853338e+01,4.283255e-07,4.090012e-05,8.396246e-07
6.2000,4.013773e+01,5.809398e+00,9.680936e-01,1.295458e+01,8.044148e-03,1.568512e+00,1.711617e+00,1.885886e+00,3.261626e-02,4.433131e+02,3.842636e+01,4.426018e-07,4.050438e-05,8.283702e-07
6.2333,4.044212e+01,5.926706e+00,9.544133e-01,1.305319e+01,7.811817e-03,1.547032e+00,1.674521e+00,1.946196e+00,3.338704e-02,4.457071e+02,3.832137e+01,4.636909e-07,4.009553e-05,8.172500e-07
6.2667,4.074701e+01,6.044887e+00,9.411359e-01,1.315199e+01,7.586827e-03,1.526107e+00,1.638581e+00,2.008056e+00,3.417108e-02,4.481155e+02,3.821843e+01,4.890855e-07,3.969582e-05,8.062626e-07
6.3000,4.105248e+01,6.164178e+00,9.279783e-01,1.325095e+01,7.368906e-03,1.505725e+00,1.603748e+00,2.071608e+00,3.497020e-02,4.505460e+02,3.811798e+01,4.907611e-07,3.929215e-05,7.954059e-07
6.3333,4.135865e+01,6.284602e+00,9.151551e-01,1.335007e+01,7.157893e-03,1.485871e+00,1.569980e+00,2.137072e+00,3.578756e-02,4.530104e+02,3.802078e+01,5.106229e-07,3.892033e-05,7.846789e-07
6.3667,4.166551e+01,6.406102e+00,9.025798e-01,1.344935e+01,6.953417e-03,1.466523e+00,1.537229e+00,2.204343e+00,3.662090e-02,4.555050e+02,3.792651e+01,5.190542e-07,3.854774e-05,7.740799e-07
6.4000,4.197302e+01,6.528614e+00,8.905389e-01,1.354878e+01,6.755398e-03,1.447661e+00,1.505459e+00,2.273391e+00,3.746936e-02,4.580071e+02,3.783330e+01,5.301905e-07,3.813999e-05,7.636089e-07
6.4333,4.228109e+01,6.652118e+00,8.788167e-01,1.364839e+01,6.563615e-03,1.429273e+00,1.474639e+00,2.344248e+00,3.833312e-02,4.605243e+02,3.774185e+01,5.446617e-07,3.777756e-05,7.532638e-07
6.4667,4.258965e+01,6.776520e+00,8.675352e-01,1.374817e+01,6.377890e-03,1.411357e+00,1.444752e+00,2.416875e+00,3.921123e-02,4.630627e+02,3.765270e+01,5.007771e-07,3.743827e-05,7.430436e-07
6.5000,4.289877e+01,6.901743e+00,8.565765e-01,1.384811e+01,6.198051e-03,1.393897e+00,1.415759e+00,2.491149e+00,4.010129e-02,4.656089e+02,3.756469e+01,3.587276e-07,3.706912e-05,7.329473e-07
6.5333,4.320859e+01,7.027892e+00,8.458563e-01,1.394823e+01,6.023904e-03,1.376885e+00,1.387627e+00,2.567339e+00,4.100705e-02,4.681721e+02,3.747838e+01,3.784689e-07,3.654055e-05,7.229731e-07
6.5667,4.351907e+01,7.155023e+00,8.352244e-01,1.404850e+01,5.854897e-03,1.360296e+00,1.360316e+00,2.645447e+00,4.192811e-02,4.707549e+02,3.739393e+01,4.022621e-07,3.619810e-05,7.131202e-07
6.6000,4.383020e+01,7.283123e+00,8.248316e-01,1.414891e+01,5.691175e-03,1.344127e+00,1.333804e+00,2.725548e+00,4.286525e-02,4.733563e+02,3.731125e+01,4.385530e-07,3.589093e-05,7.033874e-07
6.6333,4.414200e+01,7.412051e+00,8.148440e-01,1.424947e+01,5.532551e-03,1.328366e+00,1.308063e+00,2.807587e+00,4.381716e-02,4.759808e+02,3.723064e+01,4.296364e-07,3.561392e-05,6.937740e-07
6.6667,4.445455e+01,7.541831e+00,8.051188e-01,1.435018e+01,5.378792e-03,1.313004e+00,1.283068e+00,2.891597e+00,4.478386e-02,4.786283e+02,3.715200e+01,4.743899e-07,3.534477e-05,6.842787e-07
6.7000,4.476777e+01,7.672589e+00,7.955518e-01,1.445103e+01,5.229788e-03,1.298018e+00,1.258783e+00,2.977648e+00,4.576607e-02,4.812920e+02,3.707480e+01,4.518622e-07,3.505077e-05,6.748999e-07
6.7333,4.508167e+01,7.804301e+00,7.862322e-01,1.455203e+01,5.085371e-03,1.283399e+00,1.235185e+00,3.065787e+00,4.676404e-02,4.839636e+02,3.699839e+01,4.649890e-07,3.476911e-05,6.656374e-07
6.7667,4.539635e+01,7.936888e+00,7.771851e-01,1.465318e+01,4.945414e-03,1.269132e+00,1.212242e+00,3.156071e+00,4.777814e-02,4.866474e+02,3.692299e+01,4.645146e-07,3.449447e-05,6.564897e-07
6.8000,4.571180e+01,8.070441e+00,7.683042e-01,1.475448e+01,4.810006e-03,1.255200e+00,1.189927e+00,3.248560e+00,4.880878e-02,4.893452e+02,3.684872e+01,4.580460e-07,3.395609e-05,6.474559e-07
6.8333,4.602797e+01,8.205017e+00,7.595915e-01,1.485592e+01,4.678599e-03,1.241601e+00,1.168224e+00,3.343368e+00,4.985723e-02,4.920643e+02,3.677611e+01,4.488763e-07,3.361237e-05,6.385344e-07
6.8667,4.634475e+01,8.340427e+00,7.511759e-01,1.495752e+01,4.551120e-03,1.228330e+00,1.147123e+00,3.440356e+00,5.092114e-02,4.948041e+02,3.670524e+01,4.390003e-07,3.337162e-05,6.297252e-07
6.9000,4.666208e+01,8.476578e+00,7.429495e-01,1.505926e+01,4.427510e-03,1.215386e+00,1.126612e+00,3.539337e+00,5.199744e-02,4.975604e+02,3.663582e+01,4.342449e-07,3.315131e-05,6.210269e-07
6.9333,4.698005e+01,8.613475e+00,7.349184e-01,1.516113e+01,4.307683e-03,1.202763e+00,1.106672e+00,3.640431e+00,5.308745e-02,5.003348e+02,3.656788e+01,4.274017e-07,3.292932e-05,6.124384e-07
6.9667,4.729856e+01,8.751143e+00,7.272005e-01,1.526315e+01,4.191522e-03,1.190447e+00,1.087283e+00,3.743634e+00,5.419082e-02,5.031264e+02,3.650139e+01,4.238125e-07,3.266480e-05,6.039584e-07
7.0000,4.761747e+01,8.889440e+00,7.197756e-01,1.536531e+01,4.078918e-03,1.178445e+00,1.068442e+00,3.848863e+00,5.530622e-02,5.059319e+02,3.643624e+01,4.214323e-07,3.241256e-05,5.955871e-07
7.0333,4.793678e+01,9.028375e+00,7.124957e-01,1.546764e+01,3.969618e-03,1.166740e+00,1.050124e+00,3.955976e+00,5.643135e-02,5.087476e+02,3.637217e+01,4.108410e-07,3.221922e-05,5.873227e-07
7.0667,4.825650e+01,9.168185e+00,7.053255e-01,1.557011e+01,3.863652e-03,1.155328e+00,1.032314e+00,4.065353e+00,5.757115e-02,5.115857e+02,3.630990e+01,4.027332e-07,3.204197e-05,5.791632e-07
7.1000,4.857653e+01,9.308602e+00,6.984344e-01,1.567274e+01,3.760865e-03,1.144207e+00,1.015003e+00,4.176836e+00,5.872327e-02,5.144430e+02,3.624934e+01,4.019315e-07,3.185312e-05,5.711097e-07
7.1333,4.889676e+01,9.449596e+00,6.916676e-01,1.577551e+01,3.661142e-03,1.133361e+00,9.981701e-01,4.290137e+00,5.988356e-02,5.173060e+02,3.618962e+01,4.011155e-07,3.165603e-05,5.631600e-07
7.1667,4.921731e+01,9.591399e+00,6.850045e-01,1.587844e+01,3.564432e-03,1.122784e+00,9.817962e-01,4.405647e+00,6.105693e-02,5.201816e+02,3.613103e+01,3.996035e-07,3.144898e-05,5.553132e-07
7.2000,4.953835e+01,9.733950e+00,6.784858e-01,1.598151e+01,3.470608e-03,1.112460e+00,9.658556e-01,4.523546e+00,6.224533e-02,5.230716e+02,3.607355e+01,3.573625e-07,3.127669e-05,5.475683e-07
7.2333,4.985982e+01,9.877200e+00,6.721001e-01,1.608472e+01,3.379582e-03,1.102388e+00,9.503390e-01,4.643825e+00,6.344831e-02,5.259813e+02,3.601758e+01,3.389714e-07,3.111996e-05,5.399244e-07
7.2667,5.018169e+01,1.002112e+01,6.658498e-01,1.618808e+01,3.291322e-03,1.092562e+00,9.352354e-01,4.766399e+00,6.466440e-02,5.289152e+02,3.596342e+01,3.425926e-07,3.086572e-05,5.323806e-07
7.3000,5.050406e+01,1.016567e+01,6.597022e-01,1.629157e+01,3.205875e-03,1.082972e+00,9.205257e-01,4.891311e+00,6.589373e-02,5.318628e+02,3.591025e+01,3.428915e-07,3.039503e-05,5.249358e-07
7.3333,5.082694e+01,1.031104e+01,6.535929e-01,1.639519e+01,3.122670e-03,1.073601e+00,9.061870e-01,5.018749e+00,6.713833e-02,5.348257e+02,3.585811e+01,3.248555e-07,3.021283e-05,5.175886e-07
7.3667,5.115023e+01,1.045733e+01,6.475556e-01,1.649893e+01,3.042116e-03,1.064443e+00,8.922090e-01,5.148903e+00,6.840044e-02,5.378068e+02,3.580721e+01,-1.577163e-08,3.015242e-05,5.103385e-07
7.4000,5.147400e+01,1.060440e+01,6.414727e-01,1.660278e+01,2.963646e-03,1.055484e+00,8.785718e-01,5.281629e+00,6.967766e-02,5.407919e+02,3.575657e+01,3.647740e-08,2.992813e-05,5.031846e-07
7.4333,5.179840e+01,1.075233e+01,6.354960e-01,1.670672e+01,2.887616e-03,1.046711e+00,8.652557e-01,5.417148e+00,7.097225e-02,5.437784e+02,3.570588e+01,-4.441553e-08,2.971515e-05,4.961259e-07
7.4667,5.212347e+01,1.090102e+01,6.296799e-01,1.681076e+01,2.813675e-03,1.038123e+00,8.522546e-01,5.555553e+00,7.228493e-02,5.467748e+02,3.565570e+01,2.686540e-08,2.951979e-05,4.891615e-07
7.5000,5.244932e+01,1.105033e+01,6.240516e-01,1.691489e+01,2.741956e-03,1.029725e+00,8.395638e-01,5.696755e+00,7.361396e-02,5.497933e+02,3.560673e+01,5.674828e-08,2.934873e-05,4.822906e-07
7.5333,5.277594e+01,1.120028e+01,6.185383e-01,1.701912e+01,2.672288e-03,1.021508e+00,8.271726e-01,5.840805e+00,7.495956e-02,5.528366e+02,3.555913e+01,1.128129e-07,2.915640e-05,4.755121e-07
7.5667,5.310322e+01,1.135087e+01,6.130955e-01,1.712343e+01,2.604619e-03,1.013473e+00,8.150770e-01,5.987600e+00,7.632015e-02,5.558970e+02,3.551246e+01,1.634387e-07,2.898904e-05,4.688246e-07
7.6000,5.343106e+01,1.150210e+01,6.078775e-01,1.722784e+01,2.538904e-03,1.005615e+00,8.032699e-01,6.137107e+00,7.769507e-02,5.589740e+02,3.546674e+01,1.976592e-07,2.884932e-05,4.622279e-07
7.6333,5.375943e+01,1.165392e+01,6.028571e-01,1.733236e+01,2.475089e-03,9.979321e-01,7.917456e-01,6.289264e+00,7.908325e-02,5.620663e+02,3.542193e+01,2.200710e-07,2.872542e-05,4.557210e-07
7.6667,5.408833e+01,1.180633e+01,5.979875e-01,1.743700e+01,2.413106e-03,9.904200e-01,7.804957e-01,6.444134e+00,8.048514e-02,5.651736e+02,3.537798e+01,2.432294e-07,2.861071e-05,4.493026e-07
7.7000,5.441762e+01,1.195930e+01,5.932581e-01,1.754177e+01,2.352913e-03,9.830772e-01,7.695163e-01,6.601615e+00,8.189934e-02,5.682956e+02,3.533495e+01,2.577115e-07,2.849656e-05,4.429716e-07
7.7333,5.474733e+01,1.211283e+01,5.886499e-01,1.764667e+01,2.294474e-03,9.759007e-01,7.587999e-01,6.761723e+00,8.332571e-02,5.714320e+02,3.529281e+01,2.676706e-07,2.835803e-05,4.367275e-07
7.7667,5.507744e+01,1.226689e+01,5.841759e-01,1.775170e+01,2.237712e-03,9.688858e-01,7.483386e-01,6.924519e+00,8.476472e-02,5.745829e+02,3.525155e+01,2.726213e-07,2.822002e-05,4.305691e-07
7.8000,5.540778e+01,1.242148e+01,5.797965e-01,1.785688e+01,2.182719e-03,9.620315e-01,7.381294e-01,7.089865e+00,8.621466e-02,5.777479e+02,3.521126e+01,2.376922e-07,2.797008e-05,4.244953e-07
